** WARNING! Editing this file can cause it to become unusable with the SNC Patient software.

6.4.1.26817
File Revision:	D
Measured File
Sun Nuclear Corporation
1177 MapCHECK 2

FileName:	21-Nov-2019-18x 20x20 MapPhan G180 C180 Flat_Sym
Firmware Version:	10110
Board 1/Board 2 Revision:	F0/F0
Diode Type:	2
Temperature:	21.122, 0, 0
Inclinometer Tilt:	0
Inclinometer Rotation:	0
Background Threshold:	70
Measured Cavity Dose:	

Date:	11/21/19	Time:	17:52:30
Serial No:	85683016

Overrange Error:	0

Cal File:	Array cal 6x 200mu 37x37 fs 23iX 8_24_18.cal

Dose per Count:	0.0004448151886
Dose Info:	6X       6X SAD d=10 10x10
Dose IDDC:	1573002810

Time:	11051

Orientation:	0

Rows:	65
Cols:	53
CAX X:	27
CAX Y:	33

Device Position QA:	0
Shift X:	0.0	mm
Shift Y:	0.0	mm
Rotation:	0.0	deg

Background
Ycm	ROW	
0.5	34	0.000000000000000	5.110028849512064	0.000000000000000	8.299179366318755	0.000000000000000	18.174834843603616	0.000000000000000	107.859999728462256	0.000000000000000	115.601960070794306	0.000000000000000	117.118468485921497	0.000000000000000	116.290311173815553	0.000000000000000	118.352634723491988	0.000000000000000	116.676268914489526	0.000000000000000	116.976551949968453	0.000000000000000	114.610149568066532	0.000000000000000	114.435303234983536	0.000000000000000	113.645470291563711	0.000000000000000	113.221793567016164	0.000000000000000	114.221800552579737	0.000000000000000	114.722919702188193	0.000000000000000	115.807317079907165	0.000000000000000	115.198003753659663	0.000000000000000	115.245609827897781	0.000000000000000	116.306213145907563	0.000000000000000	116.604735946324652	0.000000000000000	114.776860218936832	0.000000000000000	106.150108363987115	0.000000000000000	16.567494077117647	0.000000000000000	7.971535980372805	0.000000000000000	4.994419347215776	0.000000000000000
0.0	33	4.362919157495702	0.000000000000000	6.620198577397127	0.000000000000000	12.094268567356908	0.000000000000000	75.750150502474938	0.000000000000000	113.008603720094882	0.000000000000000	116.212534032894084	0.000000000000000	117.613003968780021	0.000000000000000	117.653040173622287	0.000000000000000	117.599888611635365	0.000000000000000	117.477032884297799	0.000000000000000	117.489760930307270	0.000000000000000	115.067512784281988	0.000000000000000	114.684037165880184	0.000000000000000	112.908431670853062	0.000000000000000	113.874056398032067	0.000000000000000	114.672885861978230	0.000000000000000	115.841623121375378	0.000000000000000	117.125353606287803	0.000000000000000	116.911218612029302	0.000000000000000	117.340620743052099	0.000000000000000	116.402921735635914	0.000000000000000	116.413783011506013	0.000000000000000	111.920425432202649	0.000000000000000	41.767729188509819	0.000000000000000	10.736440260946583	0.000000000000000	6.019017323677383	0.000000000000000	4.103606064759824
-0.5	32	0.000000000000000	5.094439435178512	0.000000000000000	8.290127805014050	0.000000000000000	18.161714321789546	0.000000000000000	108.001356665875846	0.000000000000000	116.711136759689225	0.000000000000000	116.221647789476066	0.000000000000000	117.698904170875039	0.000000000000000	117.891833100602440	0.000000000000000	117.015450877418402	0.000000000000000	116.043664294803790	0.000000000000000	115.007073174514957	0.000000000000000	114.518579589473234	0.000000000000000	114.554615512279469	0.000000000000000	112.980443493321971	0.000000000000000	115.701414368523189	0.000000000000000	114.579379910346148	0.000000000000000	116.530364379193244	0.000000000000000	115.154830578583471	0.000000000000000	115.620224944323240	0.000000000000000	116.487542476810205	0.000000000000000	114.411866237709731	0.000000000000000	116.087207208479384	0.000000000000000	105.969268152322002	0.000000000000000	15.983284555377017	0.000000000000000	8.004444590597876	0.000000000000000	5.012576227584414	0.000000000000000
-1.0	31	4.350258247466078	0.000000000000000	6.572220221254756	0.000000000000000	11.679384883147366	0.000000000000000	80.039946629135727	0.000000000000000	112.952744460820014	0.000000000000000	115.474705423563009	0.000000000000000	117.699792226591953	0.000000000000000	117.378968473558317	0.000000000000000	118.757115278051089	0.000000000000000	118.108707730593565	0.000000000000000	116.771747602654926	0.000000000000000	115.546388102780995	0.000000000000000	115.224295653268882	0.000000000000000	114.156883846792624	0.000000000000000	113.955927830624788	0.000000000000000	114.382050470848242	0.000000000000000	116.082942128655191	0.000000000000000	116.169212079204840	0.000000000000000	117.714003205697452	0.000000000000000	116.134488542837857	0.000000000000000	117.077258274029333	0.000000000000000	115.747076482942362	0.000000000000000	112.129444631696288	0.000000000000000	41.851039578731935	0.000000000000000	10.447055837897334	0.000000000000000	6.007140750568396	0.000000000000000	4.107699662331068
-1.5	30	0.000000000000000	5.147063594204900	0.000000000000000	8.371938489059662	0.000000000000000	17.909508496187396	0.000000000000000	107.007841945719321	0.000000000000000	115.448672770231752	0.000000000000000	115.818340190458017	0.000000000000000	117.431385354057909	0.000000000000000	117.589632973680978	0.000000000000000	118.064301604301988	0.000000000000000	117.107609259037389	0.000000000000000	115.775135673165011	0.000000000000000	115.523160133320161	0.000000000000000	114.381783493797656	0.000000000000000	113.254833895466504	0.000000000000000	113.499329973852610	0.000000000000000	114.336319620690844	0.000000000000000	116.747936156710381	0.000000000000000	117.218550126368868	0.000000000000000	115.266792539316555	0.000000000000000	117.415118301895930	0.000000000000000	117.230903846627442	0.000000000000000	114.143547838056804	0.000000000000000	106.219579306270333	0.000000000000000	15.678187744640878	0.000000000000000	7.937587616379634	0.000000000000000	4.931182858588618	0.000000000000000
-2.0	29	4.299503053790197	0.000000000000000	6.503342278941093	0.000000000000000	11.772712381894310	0.000000000000000	81.830906842395549	0.000000000000000	112.344666662160435	0.000000000000000	116.033192282194449	0.000000000000000	117.468791041203616	0.000000000000000	118.909383590506934	0.000000000000000	116.964822633053529	0.000000000000000	117.683501258305256	0.000000000000000	117.216076549842683	0.000000000000000	117.016689385214974	0.000000000000000	115.502960344355472	0.000000000000000	114.272087864066961	0.000000000000000	114.760073238954590	0.000000000000000	115.297159233513966	0.000000000000000	116.423606720965310	0.000000000000000	117.170889316723446	0.000000000000000	116.544772878176914	0.000000000000000	117.161805290810733	0.000000000000000	118.121070745943101	0.000000000000000	116.587662820802620	0.000000000000000	112.263495520268606	0.000000000000000	41.203393367183068	0.000000000000000	10.649587307416827	0.000000000000000	5.935744671146239	0.000000000000000	4.049505767326870
-2.5	28	0.000000000000000	5.224291774337019	0.000000000000000	8.129265666302658	0.000000000000000	18.460712334583231	0.000000000000000	109.126759383586744	0.000000000000000	114.760958139792919	0.000000000000000	117.211306403378785	0.000000000000000	118.169271639428487	0.000000000000000	116.560106491145362	0.000000000000000	116.843652249067603	0.000000000000000	118.883109882294718	0.000000000000000	116.458659645782902	0.000000000000000	115.072068066458669	0.000000000000000	116.008402560801557	0.000000000000000	115.076949149507129	0.000000000000000	115.109076703673111	0.000000000000000	116.017801487736619	0.000000000000000	116.368148212579158	0.000000000000000	116.521138330672073	0.000000000000000	114.917787432152849	0.000000000000000	116.810384161538579	0.000000000000000	117.007616302859006	0.000000000000000	114.477027835563888	0.000000000000000	107.185270724323217	0.000000000000000	16.141052528584794	0.000000000000000	7.859469025219609	0.000000000000000	4.904184623953603	0.000000000000000
-3.0	27	4.221304886836581	0.000000000000000	6.396309337107865	0.000000000000000	12.051437172221993	0.000000000000000	83.714135233441780	0.000000000000000	113.563517986703729	0.000000000000000	116.835023856696679	0.000000000000000	117.904605459243683	0.000000000000000	117.318254704809164	0.000000000000000	117.468545206861052	0.000000000000000	117.967670787819642	0.000000000000000	117.276040936236072	0.000000000000000	117.020380509746445	0.000000000000000	117.296186872332655	0.000000000000000	115.985339140541114	0.000000000000000	116.595916136167077	0.000000000000000	116.445758321016356	0.000000000000000	116.878144179377358	0.000000000000000	116.643066340850652	0.000000000000000	116.702351467834475	0.000000000000000	117.716615795135809	0.000000000000000	117.970528018035495	0.000000000000000	116.239295634466899	0.000000000000000	112.931657985878516	0.000000000000000	41.391273108365667	0.000000000000000	11.107924967487966	0.000000000000000	5.949584909878729	0.000000000000000	3.999878390855473
-3.5	26	0.000000000000000	5.023442715609074	0.000000000000000	8.257271316013655	0.000000000000000	18.260744109967590	0.000000000000000	109.676526544978429	0.000000000000000	114.894668265212758	0.000000000000000	117.073326050752826	0.000000000000000	117.091180675425662	0.000000000000000	117.631707866428044	0.000000000000000	118.757399332002691	0.000000000000000	118.208478792128759	0.000000000000000	116.100456118637737	0.000000000000000	117.933470669427990	0.000000000000000	115.287259220078866	0.000000000000000	116.386071421673776	0.000000000000000	115.694845578553071	0.000000000000000	116.417681654170863	0.000000000000000	115.640922505603527	0.000000000000000	116.102711795493292	0.000000000000000	117.008889126415525	0.000000000000000	117.388898088263772	0.000000000000000	116.305297286488781	0.000000000000000	114.711349007021553	0.000000000000000	106.308279318795456	0.000000000000000	15.567234994002185	0.000000000000000	7.570100867513591	0.000000000000000	4.861617150230540	0.000000000000000
-4.0	25	4.156956459348985	0.000000000000000	6.438041854977864	0.000000000000000	11.726182899481515	0.000000000000000	82.676026777370524	0.000000000000000	113.217592127472514	0.000000000000000	116.672092517439907	0.000000000000000	116.773285319457344	0.000000000000000	117.388428133025528	0.000000000000000	118.108683868452218	0.000000000000000	118.240228782392734	0.000000000000000	117.725565296680713	0.000000000000000	117.164059233854971	0.000000000000000	116.650508885680892	0.000000000000000	117.597488335031471	0.000000000000000	116.748258318167586	0.000000000000000	116.567488922586762	0.000000000000000	116.266088452723622	0.000000000000000	116.986703136403136	0.000000000000000	116.562071156800826	0.000000000000000	116.855575925797183	0.000000000000000	116.770400319968473	0.000000000000000	116.567170095250347	0.000000000000000	112.464953175554584	0.000000000000000	39.895992299735141	0.000000000000000	9.853179491843807	0.000000000000000	5.989697565635037	0.000000000000000	3.956423942199600
-4.5	24	0.000000000000000	4.910759535394461	0.000000000000000	7.871764321126808	0.000000000000000	18.250695466126572	0.000000000000000	109.313463400955754	0.000000000000000	114.069086202370954	0.000000000000000	115.789136174474237	0.000000000000000	115.640070650163750	0.000000000000000	116.953425876249440	0.000000000000000	118.483707064888520	0.000000000000000	116.960817203532656	0.000000000000000	117.689432739777601	0.000000000000000	116.729516998520296	0.000000000000000	117.166333305786580	0.000000000000000	116.516278005666550	0.000000000000000	117.635671127665987	0.000000000000000	115.922952967009067	0.000000000000000	116.005477006211592	0.000000000000000	116.490437405160904	0.000000000000000	116.091400012849007	0.000000000000000	117.260954978065129	0.000000000000000	117.241387369293136	0.000000000000000	116.018946634350954	0.000000000000000	105.688980520333217	0.000000000000000	16.036510824537345	0.000000000000000	7.453110663401826	0.000000000000000	4.704762953206005	0.000000000000000
-5.0	23	4.180612939024836	0.000000000000000	6.296004773645544	0.000000000000000	11.565287856817724	0.000000000000000	81.778635645421502	0.000000000000000	114.609907879495651	0.000000000000000	116.418934319429610	0.000000000000000	115.902033806822445	0.000000000000000	116.854806087156405	0.000000000000000	117.822240108726149	0.000000000000000	117.311464768384184	0.000000000000000	117.955412096834863	0.000000000000000	116.829623189445812	0.000000000000000	116.809609197798082	0.000000000000000	117.929618519509745	0.000000000000000	116.253051607219916	0.000000000000000	117.384077598392992	0.000000000000000	116.688706856696342	0.000000000000000	117.236415091838651	0.000000000000000	116.183661291035008	0.000000000000000	117.386171531400379	0.000000000000000	116.794099134068588	0.000000000000000	116.282382749525254	0.000000000000000	112.623613953267522	0.000000000000000	40.647358366002514	0.000000000000000	10.103081994486304	0.000000000000000	5.853069274547032	0.000000000000000	3.856011750534133
-5.5	22	0.000000000000000	4.815064855232718	0.000000000000000	7.946411292003225	0.000000000000000	18.345661975533808	0.000000000000000	109.394017521635732	0.000000000000000	115.428819477746174	0.000000000000000	115.564227398188478	0.000000000000000	116.900897423961368	0.000000000000000	119.291506815765743	0.000000000000000	117.523263275466974	0.000000000000000	115.853649320308463	0.000000000000000	116.497839848468630	0.000000000000000	116.784892900622879	0.000000000000000	116.055490321989183	0.000000000000000	115.640852606781181	0.000000000000000	116.845152619959293	0.000000000000000	117.608965388994037	0.000000000000000	116.588045767375533	0.000000000000000	116.689054207364762	0.000000000000000	116.917810925018657	0.000000000000000	117.210070767511880	0.000000000000000	117.461498024178866	0.000000000000000	114.922526605948718	0.000000000000000	105.160595116768960	0.000000000000000	15.630185079131701	0.000000000000000	7.528794735309289	0.000000000000000	4.692935236503216	0.000000000000000
-6.0	21	4.011225928122399	0.000000000000000	6.034549917372058	0.000000000000000	11.405327254612841	0.000000000000000	80.270967588111688	0.000000000000000	113.190923782400475	0.000000000000000	115.884971166513296	0.000000000000000	116.988802356702067	0.000000000000000	116.955868585588689	0.000000000000000	116.804017103567176	0.000000000000000	117.229321100415717	0.000000000000000	117.695580882819925	0.000000000000000	117.242610358614542	0.000000000000000	117.730446225352537	0.000000000000000	116.957287104828552	0.000000000000000	116.425629801054100	0.000000000000000	116.714507366984336	0.000000000000000	117.605966481705238	0.000000000000000	116.739009566358888	0.000000000000000	116.353425781431099	0.000000000000000	117.354900641014595	0.000000000000000	117.047035921979401	0.000000000000000	115.651543361527018	0.000000000000000	112.576750604776265	0.000000000000000	37.884711864552571	0.000000000000000	10.053075992821725	0.000000000000000	5.676990170738835	0.000000000000000	3.729015891487687
-6.5	20	0.000000000000000	4.585084465632470	0.000000000000000	7.798614157136842	0.000000000000000	17.544426763898048	0.000000000000000	107.849392276612875	0.000000000000000	113.098544840935190	0.000000000000000	117.172245475122452	0.000000000000000	117.363464995947965	0.000000000000000	116.142412660441877	0.000000000000000	118.791136695107156	0.000000000000000	117.798703173102098	0.000000000000000	116.471491712904523	0.000000000000000	116.270482352334611	0.000000000000000	117.830656208686548	0.000000000000000	115.746401415696326	0.000000000000000	115.818269969322472	0.000000000000000	116.328397171824903	0.000000000000000	117.751807273969092	0.000000000000000	116.607534356536206	0.000000000000000	116.582341802417417	0.000000000000000	116.763410805232837	0.000000000000000	117.588090666761218	0.000000000000000	113.697804697130408	0.000000000000000	106.279767870404839	0.000000000000000	15.149503179925297	0.000000000000000	7.165646295892718	0.000000000000000	4.450245517625663	0.000000000000000
-7.0	19	3.834425223823724	0.000000000000000	5.898375408763302	0.000000000000000	11.108639770393733	0.000000000000000	79.566165073197055	0.000000000000000	112.751389416539354	0.000000000000000	116.433667837649125	0.000000000000000	117.137456359062185	0.000000000000000	117.515294521282613	0.000000000000000	117.313859615194090	0.000000000000000	116.487726854537868	0.000000000000000	117.185044241998526	0.000000000000000	116.512109906110453	0.000000000000000	117.352983882667743	0.000000000000000	116.843403605900718	0.000000000000000	116.803690060759294	0.000000000000000	115.711937982675593	0.000000000000000	116.683197168107995	0.000000000000000	116.492581182662718	0.000000000000000	116.208070705832583	0.000000000000000	116.842058061012651	0.000000000000000	116.358091831334420	0.000000000000000	115.689802996394405	0.000000000000000	112.068446777588449	0.000000000000000	37.970838412672883	0.000000000000000	9.483566499167829	0.000000000000000	5.365788211935870	0.000000000000000	3.570008490288985
-7.5	18	0.000000000000000	4.452846646703278	0.000000000000000	7.376682396068511	0.000000000000000	17.447442045045619	0.000000000000000	105.754744524708983	0.000000000000000	112.514162461176483	0.000000000000000	115.491561774155883	0.000000000000000	116.137433081880573	0.000000000000000	114.861169457487435	0.000000000000000	115.804087192868565	0.000000000000000	115.249283143058065	0.000000000000000	116.277545148758279	0.000000000000000	117.697834375816683	0.000000000000000	115.889931570711525	0.000000000000000	116.989729966041352	0.000000000000000	115.495169115648721	0.000000000000000	116.449841082699592	0.000000000000000	115.738672435209153	0.000000000000000	115.696746666341852	0.000000000000000	116.220060222872505	0.000000000000000	115.686876848785843	0.000000000000000	116.324349912157160	0.000000000000000	113.833061333906898	0.000000000000000	104.838693469319693	0.000000000000000	14.373818232721238	0.000000000000000	6.690312487042877	0.000000000000000	4.220718578127321	0.000000000000000
-8.0	17	3.658552901167015	0.000000000000000	5.675927186498240	0.000000000000000	10.580052510923208	0.000000000000000	83.696320783491117	0.000000000000000	111.302454473438274	0.000000000000000	115.092320560532386	0.000000000000000	117.309579545115724	0.000000000000000	115.135610067321238	0.000000000000000	115.870151345203652	0.000000000000000	115.582891326168181	0.000000000000000	116.000269561476060	0.000000000000000	116.104546156642698	0.000000000000000	114.843970394260637	0.000000000000000	113.983051886546420	0.000000000000000	115.439534384864828	0.000000000000000	115.058174748234549	0.000000000000000	115.280436947066619	0.000000000000000	115.840133111842064	0.000000000000000	115.723965068535662	0.000000000000000	116.313190725204265	0.000000000000000	116.080996213640731	0.000000000000000	114.473226078771688	0.000000000000000	110.594904824275417	0.000000000000000	34.164489712120819	0.000000000000000	9.374353131138344	0.000000000000000	5.068664779757959	0.000000000000000	3.434105888750420
-8.5	16	0.000000000000000	4.146876384631774	0.000000000000000	7.004426511209183	0.000000000000000	15.677838756302018	0.000000000000000	104.923934446907751	0.000000000000000	112.564197147159106	0.000000000000000	114.507102746163852	0.000000000000000	114.354639269120852	0.000000000000000	116.335266034746738	0.000000000000000	115.459169943503170	0.000000000000000	113.513282991517457	0.000000000000000	113.573521629268839	0.000000000000000	113.442843298728079	0.000000000000000	112.993600143293364	0.000000000000000	113.849424408108902	0.000000000000000	115.425105270031167	0.000000000000000	113.230553492059457	0.000000000000000	114.789553294637116	0.000000000000000	115.413878101806802	0.000000000000000	113.174903067379375	0.000000000000000	115.572004530047991	0.000000000000000	115.006897986790577	0.000000000000000	112.793142725789039	0.000000000000000	104.487212267547150	0.000000000000000	14.362524549373248	0.000000000000000	6.450347407441323	0.000000000000000	4.019434999442574	0.000000000000000
-9.0	15	3.355106739705733	0.000000000000000	5.019366961274955	0.000000000000000	9.268488201982535	0.000000000000000	80.641526419483625	0.000000000000000	108.626962419178057	0.000000000000000	110.542356352383791	0.000000000000000	111.814035908414908	0.000000000000000	111.668291278160680	0.000000000000000	112.557461658747556	0.000000000000000	112.648417856875440	0.000000000000000	112.153191006598121	0.000000000000000	111.239277918449829	0.000000000000000	111.907240776331619	0.000000000000000	112.032333036882903	0.000000000000000	112.210531815405034	0.000000000000000	112.936660853087318	0.000000000000000	112.043620736196189	0.000000000000000	112.472593378605112	0.000000000000000	112.825928125757315	0.000000000000000	112.921522087423540	0.000000000000000	113.007504541689826	0.000000000000000	111.792075609762847	0.000000000000000	107.110402756480852	0.000000000000000	32.721310531040054	0.000000000000000	8.046787643086242	0.000000000000000	4.666710299628317	0.000000000000000	3.163367013311396
-9.5	14	0.000000000000000	3.763804057814515	0.000000000000000	5.917247794971622	0.000000000000000	13.606617080943094	0.000000000000000	98.275747896294291	0.000000000000000	102.974378093295229	0.000000000000000	104.118816204708907	0.000000000000000	103.397747854842493	0.000000000000000	105.244850351425697	0.000000000000000	103.920855989743586	0.000000000000000	103.966718893147615	0.000000000000000	105.906964661357520	0.000000000000000	103.306699151446509	0.000000000000000	104.090313123025140	0.000000000000000	104.882827053359847	0.000000000000000	105.936840527729089	0.000000000000000	105.492484286636255	0.000000000000000	106.840529913921017	0.000000000000000	106.329390816633264	0.000000000000000	106.100947334985136	0.000000000000000	105.493441278286966	0.000000000000000	106.637633405826136	0.000000000000000	104.026882028484749	0.000000000000000	96.526801387987604	0.000000000000000	11.357791042985356	0.000000000000000	5.661152130539473	0.000000000000000	3.563499688913378	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	4.322644270377610	0.000000000000000	7.071349694668103	0.000000000000000	20.902582217152638	0.000000000000000	29.404310239745104	0.000000000000000	33.035674817892300	0.000000000000000	31.431063967077677	0.000000000000000	34.190717782961102	0.000000000000000	33.514714343120339	0.000000000000000	35.275054947253949	0.000000000000000	35.408359767125276	0.000000000000000	34.460088184856936	0.000000000000000	36.521850098501794	0.000000000000000	36.762372957818030	0.000000000000000	36.101008678413301	0.000000000000000	37.039102762817045	0.000000000000000	38.076374979224987	0.000000000000000	38.064749750082484	0.000000000000000	38.973112975036649	0.000000000000000	39.579152469327397	0.000000000000000	39.673104602372000	0.000000000000000	39.455997605890971	0.000000000000000	37.840841388539552	0.000000000000000	17.952792156092158	0.000000000000000	6.524999979478641	0.000000000000000	3.971980547896623	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	4.608809667528059	0.000000000000000	7.196525713265222	0.000000000000000	11.004043327467105	0.000000000000000	12.692284674012884	0.000000000000000	13.665995287584103	0.000000000000000	14.086039139375341	0.000000000000000	14.299684216478020	0.000000000000000	14.574800121273888	0.000000000000000	14.682502280206663	0.000000000000000	14.556956945675651	0.000000000000000	14.846563880189267	0.000000000000000	14.817429732860933	0.000000000000000	14.786105149181960	0.000000000000000	15.043504715820854	0.000000000000000	15.337076733042107	0.000000000000000	14.942182638314607	0.000000000000000	14.943048306793358	0.000000000000000	14.869663662490780	0.000000000000000	14.545945905722084	0.000000000000000	14.513681673317308	0.000000000000000	12.869612114569712	0.000000000000000	10.809965367970285	0.000000000000000	6.889974611848931	0.000000000000000	4.391640447307133	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.900976170124595	0.000000000000000	6.774763236275460	0.000000000000000	8.373174179693184	0.000000000000000	9.303220302902501	0.000000000000000	9.905542033258490	0.000000000000000	10.196305010016115	0.000000000000000	10.297084395219363	0.000000000000000	10.483740338507555	0.000000000000000	10.702724679645959	0.000000000000000	10.672586498251468	0.000000000000000	10.602532350061860	0.000000000000000	10.692398238229611	0.000000000000000	10.725342407828446	0.000000000000000	10.841013787055291	0.000000000000000	10.754797472311404	0.000000000000000	10.599172485164408	0.000000000000000	10.535918455952570	0.000000000000000	10.329176568475468	0.000000000000000	10.180548247591547	0.000000000000000	9.502442426736426	0.000000000000000	8.757111181386097	0.000000000000000	6.623530702261715	0.000000000000000	4.673628165127742	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.875187690629117	0.000000000000000	6.230136577633603	0.000000000000000	7.058472841387118	0.000000000000000	7.653417758038770	0.000000000000000	8.049179550179073	0.000000000000000	8.162024241144113	0.000000000000000	8.341676268942303	0.000000000000000	8.373804542676465	0.000000000000000	8.519249716168915	0.000000000000000	8.633557196189567	0.000000000000000	8.714714011708679	0.000000000000000	8.656926234189646	0.000000000000000	8.641593453161516	0.000000000000000	8.588554287628893	0.000000000000000	8.603383934169733	0.000000000000000	8.406451959589777	0.000000000000000	8.331846502900374	0.000000000000000	8.150240326379032	0.000000000000000	7.844266583838250	0.000000000000000	7.103282174064346	0.000000000000000	6.136461607259406	0.000000000000000	4.659474336371693	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.803462305122407	0.000000000000000	5.617915045723481	0.000000000000000	6.280278520663686	0.000000000000000	6.662876270003497	0.000000000000000	6.813382753297011	0.000000000000000	6.962203889181913	0.000000000000000	7.123153675740991	0.000000000000000	7.224100151682432	0.000000000000000	7.083601148250915	0.000000000000000	7.244168132727691	0.000000000000000	7.295113310254746	0.000000000000000	7.283610370378955	0.000000000000000	7.221634787895390	0.000000000000000	7.272340305660597	0.000000000000000	7.282262340958731	0.000000000000000	7.048790448400224	0.000000000000000	6.885625014553074	0.000000000000000	6.655960994779042	0.000000000000000	6.211338871066666	0.000000000000000	5.718804044363912	0.000000000000000	4.715119274675274	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.550247645032930	0.000000000000000	5.159902575927940	0.000000000000000	5.546881873721206	0.000000000000000	5.740628529767717	0.000000000000000	5.935535779428450	0.000000000000000	6.036398825926328	0.000000000000000	6.102793818849962	0.000000000000000	6.186754894769237	0.000000000000000	6.233422958259260	0.000000000000000	6.244318802454191	0.000000000000000	6.205535079760691	0.000000000000000	6.199186281068910	0.000000000000000	6.270162717207445	0.000000000000000	6.163209549569061	0.000000000000000	6.022969372987964	0.000000000000000	5.994212698155860	0.000000000000000	5.746124962759739	0.000000000000000	5.521000372454506	0.000000000000000	5.127859866305154	0.000000000000000	4.615516726197503	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.232934656706491	0.000000000000000	4.708816573467540	0.000000000000000	4.961888521329739	0.000000000000000	5.101775403709080	0.000000000000000	5.230906456857843	0.000000000000000	5.353632769038762	0.000000000000000	5.393173767149228	0.000000000000000	5.489675409978834	0.000000000000000	5.519184136229391	0.000000000000000	5.437639620404362	0.000000000000000	5.471366062209619	0.000000000000000	5.466556226412492	0.000000000000000	5.410024546031516	0.000000000000000	5.363431546111203	0.000000000000000	5.266344714425945	0.000000000000000	5.099392160521689	0.000000000000000	4.962738508190744	0.000000000000000	4.711599766362194	0.000000000000000	4.232798688097026	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.905616051125615	0.000000000000000	4.030827884331069	0.000000000000000	4.277172729661741	0.000000000000000	4.617701284929298	0.000000000000000	4.643153279131825	0.000000000000000	4.600938148959441	0.000000000000000	4.680359548227117	0.000000000000000	4.833555855439069	0.000000000000000	4.795427922821049	0.000000000000000	4.675626341603708	0.000000000000000	4.738139065089016	0.000000000000000	4.866562997391666	0.000000000000000	4.788823860414963	0.000000000000000	4.618763794620648	0.000000000000000	4.439305444777776	0.000000000000000	4.403720689482769	0.000000000000000	4.184739103045447	0.000000000000000	3.995123179006919	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.638590088756452	0.000000000000000	3.782458469916093	0.000000000000000	3.923731214268390	0.000000000000000	4.016227882512680	0.000000000000000	4.111017102196961	0.000000000000000	4.201760407755010	0.000000000000000	4.192744296457709	0.000000000000000	4.215899506667599	0.000000000000000	4.231659532205462	0.000000000000000	4.202122779233703	0.000000000000000	4.257662902495364	0.000000000000000	4.158443262333932	0.000000000000000	4.146221941476501	0.000000000000000	4.037839219101120	0.000000000000000	3.917357682163904	0.000000000000000	3.838447264124183	0.000000000000000	3.573705771388636	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.263716250415478	0.000000000000000	3.405847232911455	0.000000000000000	3.493900167896927	0.000000000000000	3.589766932652322	0.000000000000000	3.633620311152523	0.000000000000000	3.685957264178039	0.000000000000000	3.676100261471085	0.000000000000000	3.723241315204886	0.000000000000000	3.731705945800692	0.000000000000000	3.695008890058504	0.000000000000000	3.698415534762996	0.000000000000000	3.673475590440323	0.000000000000000	3.568181016400037	0.000000000000000	3.538327418755289	0.000000000000000	3.397693366454151	0.000000000000000	3.314611920029819	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
