12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.605730065208736	0.000000000000000	5.224921965221585	0.000000000000000	5.479001456218461	0.000000000000000	5.859235138627361	0.000000000000000	6.027309424837737	0.000000000000000	6.315806517600803	0.000000000000000	6.270599839790840	0.000000000000000	6.339071095865278	0.000000000000000	6.396227044475135	0.000000000000000	6.407239965603695	0.000000000000000	6.275634506307344	0.000000000000000	6.396124299959881	0.000000000000000	6.245915546667944	0.000000000000000	6.303698419074746	0.000000000000000	6.207050034249591	0.000000000000000	6.039398359420618	0.000000000000000	5.737180112630551	0.000000000000000	5.429439152294622	0.000000000000000	5.064214387571745	0.000000000000000	4.562893964705545	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.902553384872229	0.000000000000000	5.668908508322407	0.000000000000000	6.324464980092241	0.000000000000000	6.674233138508278	0.000000000000000	7.004962226076795	0.000000000000000	7.155037989476948	0.000000000000000	7.333916524218961	0.000000000000000	7.316626119260980	0.000000000000000	7.226227322138914	0.000000000000000	7.383742546270872	0.000000000000000	7.398509911095149	0.000000000000000	7.294617790736033	0.000000000000000	7.343327638519504	0.000000000000000	7.337701782652833	0.000000000000000	7.290781713465091	0.000000000000000	7.074605631918272	0.000000000000000	6.867064185127434	0.000000000000000	6.433005044700586	0.000000000000000	6.159308572929533	0.000000000000000	5.722957557617645	0.000000000000000	4.759212689659307	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.910529295363171	0.000000000000000	6.072985060370899	0.000000000000000	7.097708613439756	0.000000000000000	7.488977665659522	0.000000000000000	7.985069345891252	0.000000000000000	8.301684584630271	0.000000000000000	8.386561965104478	0.000000000000000	8.506361472248026	0.000000000000000	8.531684916058184	0.000000000000000	8.612340391736033	0.000000000000000	8.617642459856466	0.000000000000000	8.528527688891284	0.000000000000000	8.547458215790551	0.000000000000000	8.547642744707552	0.000000000000000	8.372990520906189	0.000000000000000	8.199197696448399	0.000000000000000	8.132448824903017	0.000000000000000	7.905391489555921	0.000000000000000	7.412093331256469	0.000000000000000	6.853083332366739	0.000000000000000	6.073289082798389	0.000000000000000	4.717654742006925	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.848676396774600	0.000000000000000	6.527103947534352	0.000000000000000	8.068892623968583	0.000000000000000	8.932503895262068	0.000000000000000	9.444411796382049	0.000000000000000	9.765511810137884	0.000000000000000	10.073641403023514	0.000000000000000	10.217670255755865	0.000000000000000	10.284547871075508	0.000000000000000	10.308010928283808	0.000000000000000	10.332449617286031	0.000000000000000	10.362272432465682	0.000000000000000	10.181630523100164	0.000000000000000	10.266172826169569	0.000000000000000	10.225321807767195	0.000000000000000	9.784766182762905	0.000000000000000	9.905055812609884	0.000000000000000	9.541383304313664	0.000000000000000	9.289624457885104	0.000000000000000	8.552717825265267	0.000000000000000	7.823535092662612	0.000000000000000	6.392110943651415	0.000000000000000	4.763653205570209	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	4.628906372561661	0.000000000000000	6.509049905920829	0.000000000000000	9.488303504344540	0.000000000000000	11.337735545819887	0.000000000000000	12.278141922921133	0.000000000000000	12.659873760269042	0.000000000000000	12.863338207157932	0.000000000000000	12.964972265137126	0.000000000000000	13.089458034407901	0.000000000000000	13.136655011679071	0.000000000000000	13.157183497294310	0.000000000000000	13.133321055014237	0.000000000000000	13.059961205437983	0.000000000000000	13.083259082466574	0.000000000000000	12.946269536756439	0.000000000000000	12.795309822442052	0.000000000000000	12.714891834376830	0.000000000000000	12.274810952435804	0.000000000000000	12.161545140726894	0.000000000000000	11.573621310411484	0.000000000000000	10.706138798429722	0.000000000000000	8.955050148951083	0.000000000000000	6.400833021718450	0.000000000000000	4.545054455842846	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	4.345495089082912	0.000000000000000	6.671666516603661	0.000000000000000	35.202402720474581	0.000000000000000	59.033472930291083	0.000000000000000	55.415206415482345	0.000000000000000	52.367731032784448	0.000000000000000	58.868538151356624	0.000000000000000	51.498130731230688	0.000000000000000	53.584079923772649	0.000000000000000	51.779714001806020	0.000000000000000	49.926476343477020	0.000000000000000	49.133666725341101	0.000000000000000	46.201948398872368	0.000000000000000	46.031691042013030	0.000000000000000	45.244340984965717	0.000000000000000	44.896253316432364	0.000000000000000	46.372620083298926	0.000000000000000	40.851641255725497	0.000000000000000	38.419073975695547	0.000000000000000	41.247327642382857	0.000000000000000	35.567162968677913	0.000000000000000	35.230284032792923	0.000000000000000	17.053972268913764	0.000000000000000	6.289146608736138	0.000000000000000	4.341749093705600	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	3.982205546717515	0.000000000000000	5.793035880672454	0.000000000000000	9.707858190795523	0.000000000000000	86.793239045832621	0.000000000000000	90.443651432700989	0.000000000000000	91.413163196240887	0.000000000000000	92.334767156805995	0.000000000000000	92.247403562083960	0.000000000000000	92.529339430518007	0.000000000000000	92.708530748624270	0.000000000000000	92.312148269673457	0.000000000000000	92.062857654036335	0.000000000000000	91.812954327668692	0.000000000000000	92.547689781058196	0.000000000000000	91.853961257618167	0.000000000000000	92.372325622940906	0.000000000000000	92.000270412155331	0.000000000000000	92.356840587603045	0.000000000000000	91.577450932761849	0.000000000000000	91.323298065187757	0.000000000000000	90.803780677662303	0.000000000000000	90.165098762904321	0.000000000000000	85.407945937778933	0.000000000000000	9.184261756744487	0.000000000000000	5.595778913736572	0.000000000000000	3.933240243652175	0.000000000000000
9.0	51	3.674953238608901	0.000000000000000	5.151500265092354	0.000000000000000	7.967093598489121	0.000000000000000	56.863940449047654	0.000000000000000	91.820081676561813	0.000000000000000	94.214153303749939	0.000000000000000	94.685182427551453	0.000000000000000	94.796392100549994	0.000000000000000	95.044483002016506	0.000000000000000	95.465337554775857	0.000000000000000	95.752224834810377	0.000000000000000	95.139955488353408	0.000000000000000	95.575710077263082	0.000000000000000	95.150229838469556	0.000000000000000	95.213037051971327	0.000000000000000	94.982036744848642	0.000000000000000	95.301011832880434	0.000000000000000	95.155688962341671	0.000000000000000	95.235902459485345	0.000000000000000	94.954436500567411	0.000000000000000	94.699562833161608	0.000000000000000	94.119927599145456	0.000000000000000	91.586600421695891	0.000000000000000	31.056695910360268	0.000000000000000	7.589180690322607	0.000000000000000	4.807937928989023	0.000000000000000	3.604262418377408
8.5	50	0.000000000000000	4.379309215259465	0.000000000000000	6.476308756202945	0.000000000000000	11.720084999859262	0.000000000000000	90.189780243324435	0.000000000000000	94.386691281860777	0.000000000000000	96.219244027326297	0.000000000000000	95.741256344615323	0.000000000000000	96.953303009452682	0.000000000000000	97.102519546727876	0.000000000000000	96.621893575854060	0.000000000000000	96.344214682862457	0.000000000000000	96.836929117962811	0.000000000000000	96.688950955441157	0.000000000000000	96.975719344343844	0.000000000000000	96.549462018506858	0.000000000000000	96.292269935058229	0.000000000000000	96.707561684327572	0.000000000000000	96.496986543580206	0.000000000000000	96.889615173197640	0.000000000000000	96.679421194579149	0.000000000000000	96.474946340798283	0.000000000000000	94.217258865561760	0.000000000000000	90.019782705041408	0.000000000000000	11.165914550498146	0.000000000000000	6.375571523228312	0.000000000000000	4.322272016987953	0.000000000000000
8.0	49	4.000262310969905	0.000000000000000	5.648239548540936	0.000000000000000	8.974795918112106	0.000000000000000	60.930171497986571	0.000000000000000	94.074462684591637	0.000000000000000	96.717693533658363	0.000000000000000	96.916203940590478	0.000000000000000	97.321117788454302	0.000000000000000	97.695031113539216	0.000000000000000	97.813567208480777	0.000000000000000	97.774065269758140	0.000000000000000	97.168864999372303	0.000000000000000	97.580521354725377	0.000000000000000	97.551407785326006	0.000000000000000	97.754488012307476	0.000000000000000	97.890756084669277	0.000000000000000	97.716688665912457	0.000000000000000	97.747094160233516	0.000000000000000	97.577019719240610	0.000000000000000	97.542963099365110	0.000000000000000	97.492799020085911	0.000000000000000	96.167902362513843	0.000000000000000	93.563234596863637	0.000000000000000	39.008331569938157	0.000000000000000	8.436386865944465	0.000000000000000	5.449533585822756	0.000000000000000	3.757833385053681
7.5	48	0.000000000000000	4.803180964408192	0.000000000000000	7.014887769318232	0.000000000000000	12.202130558985123	0.000000000000000	90.987961051226222	0.000000000000000	95.752528468755401	0.000000000000000	97.635855501274875	0.000000000000000	98.431004327954994	0.000000000000000	98.248551637998077	0.000000000000000	98.783582402128346	0.000000000000000	98.489150288500753	0.000000000000000	98.935244958985578	0.000000000000000	98.669608302612389	0.000000000000000	98.644196756859245	0.000000000000000	98.134578878367790	0.000000000000000	98.061905453532773	0.000000000000000	98.418899951757297	0.000000000000000	98.588552085563734	0.000000000000000	98.836296143127484	0.000000000000000	98.340585179483696	0.000000000000000	98.182460867883577	0.000000000000000	97.444307128389937	0.000000000000000	96.371066317540340	0.000000000000000	90.440670060425958	0.000000000000000	12.197040627666279	0.000000000000000	6.852373149117388	0.000000000000000	4.778201144340585	0.000000000000000
7.0	47	4.183335161031522	0.000000000000000	5.876647235058472	0.000000000000000	9.142157946486529	0.000000000000000	57.591905954010556	0.000000000000000	95.484157570414439	0.000000000000000	97.293703448903869	0.000000000000000	98.613408279635436	0.000000000000000	98.833606012976347	0.000000000000000	99.093695402013324	0.000000000000000	98.851056388508709	0.000000000000000	99.055986538454135	0.000000000000000	98.891098682637761	0.000000000000000	99.041594421588513	0.000000000000000	98.848195809930402	0.000000000000000	99.284262414402534	0.000000000000000	99.098921065450696	0.000000000000000	99.611372495879763	0.000000000000000	99.061053052305382	0.000000000000000	98.985161951212362	0.000000000000000	99.187790963310022	0.000000000000000	98.162210582351989	0.000000000000000	97.061811679523601	0.000000000000000	94.542210694991979	0.000000000000000	34.380989316223612	0.000000000000000	9.090126271503300	0.000000000000000	5.573358593163145	0.000000000000000	4.067221398151124
6.5	46	0.000000000000000	4.972645394405419	0.000000000000000	7.337252963451681	0.000000000000000	13.420833693168378	0.000000000000000	92.360439143880527	0.000000000000000	96.318966822060602	0.000000000000000	98.126323982149430	0.000000000000000	98.898043412383842	0.000000000000000	99.067831345461343	0.000000000000000	99.337994218196030	0.000000000000000	99.077403660871639	0.000000000000000	98.851513630558443	0.000000000000000	99.715708017418436	0.000000000000000	99.158690705323650	0.000000000000000	98.989086548521087	0.000000000000000	99.243838764254292	0.000000000000000	99.212104079871935	0.000000000000000	99.194161873294163	0.000000000000000	99.543833014019540	0.000000000000000	99.452256877166676	0.000000000000000	98.840572449178737	0.000000000000000	98.428961399095499	0.000000000000000	96.241203562009019	0.000000000000000	92.195713552680331	0.000000000000000	12.313506065478903	0.000000000000000	7.099867250122840	0.000000000000000	4.890528860638450	0.000000000000000
6.0	45	4.384136222095277	0.000000000000000	6.059447919371387	0.000000000000000	10.000529515554344	0.000000000000000	67.717519387343060	0.000000000000000	95.114007874914620	0.000000000000000	98.154787727694440	0.000000000000000	98.708028152964303	0.000000000000000	99.221894380537606	0.000000000000000	99.200608920994284	0.000000000000000	99.433456012357411	0.000000000000000	99.353337840318716	0.000000000000000	99.429147211807845	0.000000000000000	99.141239214571783	0.000000000000000	99.030063841873840	0.000000000000000	99.777101531123051	0.000000000000000	99.563059566353800	0.000000000000000	99.509058058355862	0.000000000000000	99.614673740881344	0.000000000000000	99.411229177657660	0.000000000000000	99.085266533446060	0.000000000000000	98.315039237253558	0.000000000000000	97.302618103871126	0.000000000000000	95.529586388107745	0.000000000000000	30.714846069727066	0.000000000000000	8.980222492743309	0.000000000000000	5.975329228748365	0.000000000000000	4.338833492805191
5.5	44	0.000000000000000	5.167191374797596	0.000000000000000	7.484533870889427	0.000000000000000	13.578735556090507	0.000000000000000	92.379983183468397	0.000000000000000	97.146385241192149	0.000000000000000	98.368724851370146	0.000000000000000	99.177030107093756	0.000000000000000	99.468367361493719	0.000000000000000	99.568064209705284	0.000000000000000	99.488803964651154	0.000000000000000	99.354517217746164	0.000000000000000	99.370369181843330	0.000000000000000	99.210740398293112	0.000000000000000	99.412542373992864	0.000000000000000	99.270590046038848	0.000000000000000	99.257491403635626	0.000000000000000	99.716172881039839	0.000000000000000	99.776538985511706	0.000000000000000	99.387074546588821	0.000000000000000	99.255473596557721	0.000000000000000	98.307443320282232	0.000000000000000	97.116541558908281	0.000000000000000	91.761046928506246	0.000000000000000	12.279892126336295	0.000000000000000	7.262359953664797	0.000000000000000	5.104678464067995	0.000000000000000
5.0	43	4.588786191214114	0.000000000000000	6.416919463498738	0.000000000000000	9.898576963292541	0.000000000000000	65.203653748361418	0.000000000000000	95.810820848501052	0.000000000000000	98.268795746462118	0.000000000000000	98.590560817524121	0.000000000000000	100.184405823995164	0.000000000000000	99.476499583076645	0.000000000000000	99.717871108857850	0.000000000000000	100.060569271330010	0.000000000000000	99.533846235888007	0.000000000000000	99.853230031604653	0.000000000000000	99.805572197466844	0.000000000000000	99.211385390715876	0.000000000000000	99.880698402710635	0.000000000000000	99.771748111413359	0.000000000000000	100.285401115534043	0.000000000000000	99.653343789468494	0.000000000000000	99.507619611812203	0.000000000000000	99.292984795763118	0.000000000000000	97.945275309266933	0.000000000000000	95.892087605331838	0.000000000000000	33.708797436182550	0.000000000000000	9.425521881064160	0.000000000000000	6.147598700260190	0.000000000000000	4.448386120588074
4.5	42	0.000000000000000	5.316857625143750	0.000000000000000	7.867224753166749	0.000000000000000	13.684927908059461	0.000000000000000	92.538980231118060	0.000000000000000	97.143088130238226	0.000000000000000	98.605618835881614	0.000000000000000	99.942227141428660	0.000000000000000	99.549127053166487	0.000000000000000	99.331511848550278	0.000000000000000	99.745058839795206	0.000000000000000	99.600732884404167	0.000000000000000	99.193978725642538	0.000000000000000	99.660929803257801	0.000000000000000	99.181031564060646	0.000000000000000	99.256719874306427	0.000000000000000	99.762482515956961	0.000000000000000	99.282633439191983	0.000000000000000	99.841086105396997	0.000000000000000	99.886648951113997	0.000000000000000	98.786912742309525	0.000000000000000	98.618030671268741	0.000000000000000	97.247552826079712	0.000000000000000	91.560171345252940	0.000000000000000	12.930167478761311	0.000000000000000	7.652113160008339	0.000000000000000	5.325456096938203	0.000000000000000
4.0	41	4.740406462063161	0.000000000000000	6.483169717928921	0.000000000000000	10.026193244852127	0.000000000000000	63.753257292195272	0.000000000000000	95.828606798000791	0.000000000000000	97.990187886340678	0.000000000000000	99.223179093106509	0.000000000000000	99.772706676277309	0.000000000000000	99.620000939536695	0.000000000000000	99.803296294559075	0.000000000000000	99.582326634187496	0.000000000000000	99.490351418153281	0.000000000000000	99.165946123403785	0.000000000000000	98.770652186741543	0.000000000000000	99.375599411316884	0.000000000000000	99.419763348816758	0.000000000000000	99.355839858130537	0.000000000000000	100.112382067835512	0.000000000000000	100.536809748944734	0.000000000000000	99.299723548597825	0.000000000000000	99.337893559959014	0.000000000000000	98.237236300107895	0.000000000000000	95.471207798736970	0.000000000000000	32.937521751006592	0.000000000000000	9.712426804373308	0.000000000000000	6.288251698819658	0.000000000000000	4.517145017211373
3.5	40	0.000000000000000	5.493642513229910	0.000000000000000	7.987297103811454	0.000000000000000	13.886014026929894	0.000000000000000	93.076661836276145	0.000000000000000	97.236632809651852	0.000000000000000	98.749202649458553	0.000000000000000	99.548086663725869	0.000000000000000	99.871015955337441	0.000000000000000	99.777622120907736	0.000000000000000	99.725409022662618	0.000000000000000	99.233477474481631	0.000000000000000	98.650857105510241	0.000000000000000	98.572995753671961	0.000000000000000	98.615734365905297	0.000000000000000	98.847154951076718	0.000000000000000	99.195074020925929	0.000000000000000	99.373541332740075	0.000000000000000	100.292288899750886	0.000000000000000	99.481304583129841	0.000000000000000	99.465993311550704	0.000000000000000	99.408972459133224	0.000000000000000	97.598482416671160	0.000000000000000	92.588443589258688	0.000000000000000	12.589496688903322	0.000000000000000	7.678457565189171	0.000000000000000	5.380404102895823	0.000000000000000
3.0	39	4.863715313597893	0.000000000000000	6.596664078931241	0.000000000000000	10.050091990053559	0.000000000000000	64.998503089137486	0.000000000000000	96.552924674316799	0.000000000000000	98.794828611010757	0.000000000000000	99.401595497708399	0.000000000000000	99.726124765150033	0.000000000000000	100.393308085600310	0.000000000000000	99.527517489661292	0.000000000000000	98.995552895274741	0.000000000000000	98.854518061771543	0.000000000000000	99.075677933217463	0.000000000000000	99.384641322951467	0.000000000000000	99.101794181298615	0.000000000000000	98.740274692257756	0.000000000000000	99.221722358378386	0.000000000000000	99.537491207437881	0.000000000000000	99.295033944511516	0.000000000000000	99.847710970285249	0.000000000000000	100.086472859388763	0.000000000000000	98.367501548729123	0.000000000000000	95.827821444874445	0.000000000000000	29.352180170280434	0.000000000000000	9.732682181988910	0.000000000000000	6.449122118943536	0.000000000000000	4.649951242106658
2.5	38	0.000000000000000	5.486673540549416	0.000000000000000	8.027882410501936	0.000000000000000	14.086980962535037	0.000000000000000	92.665620701983897	0.000000000000000	97.429379802364011	0.000000000000000	98.771175398703207	0.000000000000000	99.826033717744295	0.000000000000000	99.878797046613926	0.000000000000000	99.447939516799238	0.000000000000000	99.289423806623532	0.000000000000000	98.959711848080744	0.000000000000000	98.965738378847931	0.000000000000000	98.737102852091652	0.000000000000000	98.395659951222441	0.000000000000000	98.394845051358502	0.000000000000000	98.509679474780398	0.000000000000000	99.682202405563672	0.000000000000000	99.294434282018386	0.000000000000000	99.848157717180996	0.000000000000000	99.598066082637246	0.000000000000000	99.043396914379713	0.000000000000000	96.977395019825124	0.000000000000000	92.255766118679432	0.000000000000000	13.170517398342588	0.000000000000000	7.737634564991152	0.000000000000000	5.414182189280930	0.000000000000000
2.0	37	4.885896276689476	0.000000000000000	6.658156691807096	0.000000000000000	10.242911715343496	0.000000000000000	64.963343961601964	0.000000000000000	96.000283517146599	0.000000000000000	98.548596362781979	0.000000000000000	99.678461256146804	0.000000000000000	100.065747655021724	0.000000000000000	99.489519634167323	0.000000000000000	99.487948135799783	0.000000000000000	98.918805694429309	0.000000000000000	98.777520963321678	0.000000000000000	98.378667258511314	0.000000000000000	98.608929121431956	0.000000000000000	98.496776211782034	0.000000000000000	98.868909519431668	0.000000000000000	99.061842089746293	0.000000000000000	99.096588662724542	0.000000000000000	100.226524381336219	0.000000000000000	99.873329869482276	0.000000000000000	99.379442458624140	0.000000000000000	98.269749297783591	0.000000000000000	95.457122110754142	0.000000000000000	29.257353279474025	0.000000000000000	9.876271386691172	0.000000000000000	6.403394569053108	0.000000000000000	4.618094831603411
1.5	36	0.000000000000000	5.590887136299549	0.000000000000000	8.120567179836726	0.000000000000000	14.123216005815550	0.000000000000000	92.520210653591377	0.000000000000000	97.298083720005963	0.000000000000000	98.976546044378551	0.000000000000000	100.135098972955888	0.000000000000000	99.812774239194951	0.000000000000000	99.723501361594174	0.000000000000000	98.885900367238492	0.000000000000000	99.053694334440934	0.000000000000000	98.415918305191155	0.000000000000000	97.946052185543778	0.000000000000000	97.815126312184518	0.000000000000000	98.437468962099260	0.000000000000000	98.655256543173124	0.000000000000000	98.887362606639002	0.000000000000000	99.918056159648202	0.000000000000000	100.045725675735028	0.000000000000000	99.647951401370307	0.000000000000000	98.842309043614392	0.000000000000000	97.591574126597436	0.000000000000000	92.129454079666758	0.000000000000000	12.740396834668784	0.000000000000000	7.840668031838050	0.000000000000000	5.433951453722740	0.000000000000000
1.0	35	4.969290219219928	0.000000000000000	6.723843308358390	0.000000000000000	10.548819128925684	0.000000000000000	65.643869710943036	0.000000000000000	96.347743430719689	0.000000000000000	98.349512911104895	0.000000000000000	99.731890804705330	0.000000000000000	99.792157810651219	0.000000000000000	99.842988694714450	0.000000000000000	99.736473877603260	0.000000000000000	98.888788635884069	0.000000000000000	98.813641040968974	0.000000000000000	97.847975293370197	0.000000000000000	97.912146748446105	0.000000000000000	98.063933656396614	0.000000000000000	98.885081596739667	0.000000000000000	98.693528695534269	0.000000000000000	99.424971658028923	0.000000000000000	100.125858169277592	0.000000000000000	99.932013844908312	0.000000000000000	99.577874344495328	0.000000000000000	98.563900337601552	0.000000000000000	95.639794703490537	0.000000000000000	30.656044396562045	0.000000000000000	9.609697264948887	0.000000000000000	6.449685518687062	0.000000000000000	4.673978252321282
0.5	34	0.000000000000000	5.573872351845621	0.000000000000000	8.194647449426345	0.000000000000000	14.356097963044371	0.000000000000000	92.860815793310664	0.000000000000000	97.754830257760560	0.000000000000000	99.256353735251437	0.000000000000000	99.423931095937832	0.000000000000000	99.993546931883728	0.000000000000000	99.741638119554580	0.000000000000000	98.855722425897142	0.000000000000000	98.717085841176953	0.000000000000000	98.464550783697405	0.000000000000000	97.358513296172220	0.000000000000000	97.285952094027081	0.000000000000000	98.384436966018711	0.000000000000000	98.623229482611322	0.000000000000000	98.813275654432474	0.000000000000000	99.852404237515017	0.000000000000000	99.938960360917790	0.000000000000000	99.596592056915469	0.000000000000000	99.373373409021085	0.000000000000000	97.522006556065023	0.000000000000000	91.928915872533182	0.000000000000000	13.112767697372563	0.000000000000000	7.942102707175843	0.000000000000000	5.539392016951989	0.000000000000000
0.0	33	4.947168167464244	0.000000000000000	6.956327485374711	0.000000000000000	10.589041315680873	0.000000000000000	66.006302637214361	0.000000000000000	96.255053546212153	0.000000000000000	98.652790476479296	0.000000000000000	99.255168435982810	0.000000000000000	100.263533293144093	0.000000000000000	100.170185228347378	0.000000000000000	99.429368682694943	0.000000000000000	98.861057573863761	0.000000000000000	98.748155413678873	0.000000000000000	97.706958147260423	0.000000000000000	97.630756838079563	0.000000000000000	98.124368954527114	0.000000000000000	98.938561083547100	0.000000000000000	98.817140384908782	0.000000000000000	99.735160434335924	0.000000000000000	99.969051755524376	0.000000000000000	99.789904734768825	0.000000000000000	99.570179563064343	0.000000000000000	98.350107302722336	0.000000000000000	95.957072123446991	0.000000000000000	29.814892151493162	0.000000000000000	9.941948149112717	0.000000000000000	6.399213158836997	0.000000000000000	4.719898051073144
-0.5	32	0.000000000000000	5.616202656867731	0.000000000000000	8.060151862446414	0.000000000000000	14.226855139758589	0.000000000000000	92.935453943788076	0.000000000000000	97.839098716581063	0.000000000000000	98.735289376868479	0.000000000000000	100.082730588915609	0.000000000000000	100.950957216577763	0.000000000000000	99.831433321834353	0.000000000000000	98.982357250542407	0.000000000000000	98.818653027429434	0.000000000000000	97.908406737778662	0.000000000000000	98.013234049522737	0.000000000000000	97.340484597243616	0.000000000000000	98.014564133900706	0.000000000000000	98.770006700156216	0.000000000000000	99.009073461122171	0.000000000000000	99.837321166892394	0.000000000000000	99.964809547114925	0.000000000000000	99.869336278655311	0.000000000000000	99.216069796928451	0.000000000000000	97.939749433191338	0.000000000000000	91.692983299517721	0.000000000000000	12.960932083641547	0.000000000000000	7.949148482965548	0.000000000000000	5.553908656351880	0.000000000000000
-1.0	31	4.897822645212553	0.000000000000000	6.881634132902491	0.000000000000000	10.437686105360335	0.000000000000000	70.425594841843349	0.000000000000000	96.283081886104526	0.000000000000000	98.243423016659463	0.000000000000000	99.307575841519494	0.000000000000000	100.137562425391536	0.000000000000000	100.565516640422800	0.000000000000000	99.746355396950150	0.000000000000000	98.937947486937333	0.000000000000000	98.862663101950034	0.000000000000000	98.516951990130551	0.000000000000000	98.210404062886113	0.000000000000000	98.307222413423730	0.000000000000000	99.052930308698720	0.000000000000000	99.247770477780250	0.000000000000000	99.776070709581433	0.000000000000000	99.936414129629057	0.000000000000000	100.068086834501358	0.000000000000000	99.524279684788624	0.000000000000000	98.989373301846868	0.000000000000000	96.096061393281573	0.000000000000000	30.090307632370376	0.000000000000000	9.705416137939707	0.000000000000000	6.349168569878990	0.000000000000000	4.701448030928557
-1.5	30	0.000000000000000	5.591558085790767	0.000000000000000	8.276656487152040	0.000000000000000	13.953369302663440	0.000000000000000	92.538461056537699	0.000000000000000	97.713338149954353	0.000000000000000	99.306692166779897	0.000000000000000	100.169071342536739	0.000000000000000	100.502083733081577	0.000000000000000	99.934338828601540	0.000000000000000	99.108942777089595	0.000000000000000	98.867867381421647	0.000000000000000	98.665470747483525	0.000000000000000	98.768201638302443	0.000000000000000	98.170636609375975	0.000000000000000	98.466750415990560	0.000000000000000	98.908312485477850	0.000000000000000	99.620689324631201	0.000000000000000	100.148943807133577	0.000000000000000	100.216038578704442	0.000000000000000	100.407962571426040	0.000000000000000	99.419879719544937	0.000000000000000	97.821213313131921	0.000000000000000	91.983827836697301	0.000000000000000	12.773530727230135	0.000000000000000	7.873226288759849	0.000000000000000	5.448895092720403	0.000000000000000
-2.0	29	4.808287277190302	0.000000000000000	6.721313271680024	0.000000000000000	10.357841189379558	0.000000000000000	72.001615495119808	0.000000000000000	95.644945999693718	0.000000000000000	98.539746185628871	0.000000000000000	99.893972535018833	0.000000000000000	100.212632063962062	0.000000000000000	99.949566492062232	0.000000000000000	99.920233745677123	0.000000000000000	99.356286676362799	0.000000000000000	99.387151509559715	0.000000000000000	98.866702935169371	0.000000000000000	98.619122101006170	0.000000000000000	99.000681874902128	0.000000000000000	98.963046458189964	0.000000000000000	99.119962302179843	0.000000000000000	100.315301852247032	0.000000000000000	100.043911020688000	0.000000000000000	100.301191903720593	0.000000000000000	99.995270608919583	0.000000000000000	99.080820602760994	0.000000000000000	95.365389845881126	0.000000000000000	29.314815174085691	0.000000000000000	9.747057690817071	0.000000000000000	6.250365889244458	0.000000000000000	4.640302288929102
-2.5	28	0.000000000000000	5.662593964710304	0.000000000000000	7.929604170442174	0.000000000000000	14.138583428668730	0.000000000000000	92.958690692893100	0.000000000000000	98.034984779163963	0.000000000000000	99.692029327583910	0.000000000000000	99.977202129126610	0.000000000000000	99.802245196603096	0.000000000000000	100.237101108801966	0.000000000000000	100.041745229302663	0.000000000000000	98.947939159490531	0.000000000000000	98.930483061192803	0.000000000000000	98.822345522498566	0.000000000000000	99.077738648699963	0.000000000000000	99.057852592277072	0.000000000000000	99.306476099878424	0.000000000000000	100.202755217922387	0.000000000000000	100.472379442982486	0.000000000000000	100.504126173135418	0.000000000000000	100.103531897950390	0.000000000000000	99.466951350506619	0.000000000000000	97.454302394437647	0.000000000000000	92.699222272264620	0.000000000000000	12.937931786246569	0.000000000000000	7.804589159335587	0.000000000000000	5.429852859703569	0.000000000000000
-3.0	27	4.783345293033249	0.000000000000000	6.665055659978070	0.000000000000000	10.602573445032609	0.000000000000000	73.934455844250991	0.000000000000000	96.681702915927417	0.000000000000000	99.026922888887242	0.000000000000000	99.933321909286136	0.000000000000000	99.940495979869027	0.000000000000000	100.561887854058725	0.000000000000000	100.283242561681874	0.000000000000000	99.471240119068227	0.000000000000000	99.387038180038218	0.000000000000000	99.312597512764171	0.000000000000000	99.144134607033322	0.000000000000000	99.105588730647270	0.000000000000000	99.362892323302759	0.000000000000000	99.950486398625387	0.000000000000000	100.078983055268964	0.000000000000000	100.128969935655235	0.000000000000000	100.290039414561605	0.000000000000000	100.099531569941789	0.000000000000000	98.706114848845445	0.000000000000000	95.943239199221281	0.000000000000000	29.631823942485539	0.000000000000000	9.959134366325770	0.000000000000000	6.271976143411957	0.000000000000000	4.580450024336357
