** WARNING! Editing this file can cause it to become unusable with the SNC Patient software.

6.4.1.26817
File Revision:	D
Measured File
Sun Nuclear Corporation
1177 MapCHECK 2

FileName:	6e
Firmware Version:	10110
Board 1/Board 2 Revision:	F0/F0
Diode Type:	2
Temperature:	21.822, 0, 0
Inclinometer Tilt:	0
Inclinometer Rotation:	0
Background Threshold:	80
Measured Cavity Dose:	

Date:	02/28/20	Time:	16:14:21
Serial No:	85683016

Overrange Error:	0

Cal File:	Array cal 6x 200mu 37x37 fs 23iX 8_24_18.cal

Dose per Count:	0.0004753178196
Dose Info:	6e       20cone 100mu 100ssd
Dose IDDC:	1558467791

Time:	11050

Orientation:	0

Rows:	65
Cols:	53
CAX X:	27
CAX Y:	33

Device Position QA:	0
Shift X:	0.0	mm
Shift Y:	0.0	mm
Rotation:	0.0	deg

Background
Ycm	ROW	
0.5	34	0.000000000000000	5236.994847884118826	0.000000000000000	27688.434501931158590	0.000000000000000	99431.239759823729400	0.000000000000000	153347.923524682992100	0.000000000000000	168139.894796910317400	0.000000000000000	169899.227783363923700	0.000000000000000	168547.056169061717800	0.000000000000000	175067.030040385987400	0.000000000000000	171024.873369571694600	0.000000000000000	172763.402154145354900	0.000000000000000	169925.765836943610300	0.000000000000000	171492.911241108522500	0.000000000000000	170709.187078762654000	0.000000000000000	173574.472824621247100	0.000000000000000	173348.445336485951000	0.000000000000000	172738.325630892039000	0.000000000000000	172935.424087238439800	0.000000000000000	169599.267824883834700	0.000000000000000	170142.765323838801100	0.000000000000000	171031.466940623766300	0.000000000000000	170814.508255194086800	0.000000000000000	167262.575968633784200	0.000000000000000	157220.168153854057900	0.000000000000000	112734.459076299055600	0.000000000000000	34552.475971014580860	0.000000000000000	6344.659606622436513	0.000000000000000
0.0	33	3011.941897468127990	0.000000000000000	13787.338459641492590	0.000000000000000	67920.473359827505190	0.000000000000000	144249.528540433297200	0.000000000000000	173110.894978470722000	0.000000000000000	180999.039726874441800	0.000000000000000	182715.134955565590600	0.000000000000000	183272.999687849922300	0.000000000000000	181738.002204909338600	0.000000000000000	183491.163736459158800	0.000000000000000	186169.192424814595100	0.000000000000000	182944.202211701602200	0.000000000000000	184415.599400334671400	0.000000000000000	182745.852962856763000	0.000000000000000	186712.099664865672800	0.000000000000000	185407.768235033872800	0.000000000000000	186675.298989021102900	0.000000000000000	184202.439662038639600	0.000000000000000	186548.462114108377100	0.000000000000000	185814.601322420523500	0.000000000000000	181210.527707117464200	0.000000000000000	180552.295204650930800	0.000000000000000	174796.846225107699900	0.000000000000000	152418.865010115521700	0.000000000000000	69605.453846919001080	0.000000000000000	14074.528732469587340	0.000000000000000	3231.688117725193479
-0.5	32	0.000000000000000	5341.232149811882664	0.000000000000000	28156.145867094001000	0.000000000000000	100674.754724425642050	0.000000000000000	154173.862697436648900	0.000000000000000	169698.121714158740400	0.000000000000000	168891.081495049584200	0.000000000000000	171051.603329780802600	0.000000000000000	171813.529506308113900	0.000000000000000	170182.004705984290900	0.000000000000000	169649.961776396317900	0.000000000000000	170925.085238706291400	0.000000000000000	172490.589605501678300	0.000000000000000	174254.351681093307000	0.000000000000000	172531.840240040706700	0.000000000000000	175677.932558345346500	0.000000000000000	175052.649186450202200	0.000000000000000	173460.930247462558300	0.000000000000000	169318.113807631627400	0.000000000000000	170104.014871685707500	0.000000000000000	169827.646682557242500	0.000000000000000	166223.268511588074000	0.000000000000000	168846.248846129397900	0.000000000000000	158299.273524831252900	0.000000000000000	107869.014552049600800	0.000000000000000	33965.818348885768500	0.000000000000000	6833.728341874822945	0.000000000000000
-1.0	31	3109.512700835112355	0.000000000000000	13787.682870373628250	0.000000000000000	65279.403481523244410	0.000000000000000	149399.833214916550800	0.000000000000000	171708.784499330475200	0.000000000000000	178646.538945198932200	0.000000000000000	183787.394975798350100	0.000000000000000	182678.708973383385400	0.000000000000000	188137.203548379679000	0.000000000000000	186079.045971940417100	0.000000000000000	185276.392741486517500	0.000000000000000	184013.746111882443100	0.000000000000000	187029.766859433439100	0.000000000000000	185042.032352362497500	0.000000000000000	187761.754760650656000	0.000000000000000	186737.986372104089200	0.000000000000000	186845.322791731392500	0.000000000000000	182810.801373260299400	0.000000000000000	188428.986390541686000	0.000000000000000	182875.588333241437800	0.000000000000000	183138.387769522349100	0.000000000000000	181951.299607417022300	0.000000000000000	175005.902232096443200	0.000000000000000	151579.695779828645800	0.000000000000000	67262.742788461444440	0.000000000000000	14234.513719728320210	0.000000000000000	3404.179263049052224
-1.5	30	0.000000000000000	5831.415474064870978	0.000000000000000	28696.380266365187710	0.000000000000000	100565.023402265942420	0.000000000000000	152634.486912174907000	0.000000000000000	167527.623841733147800	0.000000000000000	166596.403187731775700	0.000000000000000	170051.968395258503700	0.000000000000000	171200.442394321726200	0.000000000000000	174564.753703487396700	0.000000000000000	172751.519706395891300	0.000000000000000	170476.646961777878500	0.000000000000000	173587.239026461524200	0.000000000000000	171139.082057115098000	0.000000000000000	173196.124166423163800	0.000000000000000	171510.041165160306300	0.000000000000000	171633.669551422237400	0.000000000000000	172827.213382520829300	0.000000000000000	174425.657848315808200	0.000000000000000	170074.603212935151500	0.000000000000000	172224.285713132150700	0.000000000000000	171993.749796807474900	0.000000000000000	165452.601724336535000	0.000000000000000	158214.351733868446900	0.000000000000000	108905.438666367859700	0.000000000000000	33317.739218984752370	0.000000000000000	6382.188242534373785	0.000000000000000
-2.0	29	3131.409373289366158	0.000000000000000	13901.698611764948510	0.000000000000000	67570.988712349848360	0.000000000000000	150700.952920167386800	0.000000000000000	173415.551267994393100	0.000000000000000	180695.707713259937000	0.000000000000000	182608.505896300805000	0.000000000000000	187941.603963919915300	0.000000000000000	183143.606594341748900	0.000000000000000	184254.373460810689700	0.000000000000000	185991.422174259874700	0.000000000000000	185964.438149330409900	0.000000000000000	186409.346961265953700	0.000000000000000	185208.761683617805800	0.000000000000000	185926.068076254887300	0.000000000000000	186355.608546580304400	0.000000000000000	186606.467899795388800	0.000000000000000	187369.726984850480200	0.000000000000000	185638.446893979155000	0.000000000000000	184517.131550137273700	0.000000000000000	185402.291186860791600	0.000000000000000	183191.695382070582100	0.000000000000000	176688.227372438035700	0.000000000000000	152143.445233798149300	0.000000000000000	69773.709245687321520	0.000000000000000	14067.274620960153700	0.000000000000000	3374.004918112552786
-2.5	28	0.000000000000000	6052.344578035688756	0.000000000000000	28834.225936620165160	0.000000000000000	104492.865962373514780	0.000000000000000	156197.311477662588000	0.000000000000000	164428.175339220004400	0.000000000000000	169375.841034872049900	0.000000000000000	172463.242727933364200	0.000000000000000	171310.379049077775600	0.000000000000000	170763.112893482612000	0.000000000000000	176116.674532659555600	0.000000000000000	172686.261966916121300	0.000000000000000	171069.393761213083000	0.000000000000000	173733.003544458973900	0.000000000000000	170973.996726622048300	0.000000000000000	171040.209295267559400	0.000000000000000	172249.894360814301800	0.000000000000000	171955.904698865808300	0.000000000000000	171485.518511024682100	0.000000000000000	167874.610630151029900	0.000000000000000	171620.641982145956700	0.000000000000000	171407.491733494651300	0.000000000000000	167286.984713406331100	0.000000000000000	158839.683619178453200	0.000000000000000	108697.585582226398400	0.000000000000000	32061.369926507679340	0.000000000000000	6015.433755636648130	0.000000000000000
-3.0	27	3037.992045086528378	0.000000000000000	13872.988911763563010	0.000000000000000	70120.635322151909350	0.000000000000000	152253.796963932953100	0.000000000000000	175239.256653649907100	0.000000000000000	181324.804398558801000	0.000000000000000	185375.297711585561000	0.000000000000000	185053.257943367556400	0.000000000000000	183879.328413565846900	0.000000000000000	185606.542930961353700	0.000000000000000	186334.612866222101700	0.000000000000000	185171.663976256590100	0.000000000000000	185545.417315589264000	0.000000000000000	183819.514757627970500	0.000000000000000	186827.585462954739300	0.000000000000000	187325.175694002275100	0.000000000000000	186082.174356229952500	0.000000000000000	186636.511098095914400	0.000000000000000	183955.631362270796700	0.000000000000000	189031.534601842169600	0.000000000000000	187280.212788231932800	0.000000000000000	182575.266341545037000	0.000000000000000	179817.989784317731400	0.000000000000000	150211.791736310173300	0.000000000000000	73963.584508158790420	0.000000000000000	13920.275820428882070	0.000000000000000	3295.327398420543432
-3.5	26	0.000000000000000	5738.208045739277622	0.000000000000000	30025.200985380753990	0.000000000000000	102364.959040662593910	0.000000000000000	156177.474526660080300	0.000000000000000	166099.739867070049500	0.000000000000000	169789.476825501653400	0.000000000000000	171321.994177899614400	0.000000000000000	172934.447527726879300	0.000000000000000	176278.124526467843700	0.000000000000000	174757.265380222699600	0.000000000000000	169673.754539414570900	0.000000000000000	174311.566254866891500	0.000000000000000	168561.618318239750800	0.000000000000000	172445.594990456011200	0.000000000000000	169477.206749815173700	0.000000000000000	174564.462790801975600	0.000000000000000	173002.954650205763800	0.000000000000000	170866.048010363272600	0.000000000000000	173450.507480280124600	0.000000000000000	171703.936890230106600	0.000000000000000	170103.911521095666100	0.000000000000000	166058.108088575245400	0.000000000000000	156624.768979893619000	0.000000000000000	105455.027392113843230	0.000000000000000	30072.185202328972080	0.000000000000000	6359.074567361994014	0.000000000000000
-4.0	25	3327.898618935365903	0.000000000000000	15934.683143000307610	0.000000000000000	69869.849216341361170	0.000000000000000	149486.186001738475200	0.000000000000000	175356.634988740523100	0.000000000000000	181581.033077416184800	0.000000000000000	181338.337706926220600	0.000000000000000	182582.712768022989600	0.000000000000000	188314.584193396644000	0.000000000000000	187050.275750713597500	0.000000000000000	186045.687415062187900	0.000000000000000	184357.152410911687200	0.000000000000000	183741.335136922134600	0.000000000000000	186935.093458211747900	0.000000000000000	185851.567380017251700	0.000000000000000	183419.380580962111700	0.000000000000000	188228.169692866067600	0.000000000000000	184837.114696233504200	0.000000000000000	184778.835917218326400	0.000000000000000	185705.249768893467300	0.000000000000000	185114.969737254286900	0.000000000000000	182455.536482202005600	0.000000000000000	177905.352592876850400	0.000000000000000	151050.350758771819500	0.000000000000000	65186.281182197781160	0.000000000000000	14775.303781942515340	0.000000000000000	3237.077252344645785
-4.5	24	0.000000000000000	5951.761491791434310	0.000000000000000	28024.949551101995900	0.000000000000000	105266.885413447002070	0.000000000000000	155319.187876815267400	0.000000000000000	164887.216375408839700	0.000000000000000	167305.827404908399300	0.000000000000000	169433.181853334856000	0.000000000000000	171306.934701933933000	0.000000000000000	173060.325107210374000	0.000000000000000	173364.757580773235500	0.000000000000000	174768.148288383905300	0.000000000000000	173180.592519845435200	0.000000000000000	173680.087171670864300	0.000000000000000	172895.029254913708400	0.000000000000000	174070.248106602492000	0.000000000000000	172765.661713642330100	0.000000000000000	174029.146100871934300	0.000000000000000	172286.011926146777100	0.000000000000000	171035.696367581113000	0.000000000000000	172790.924408314109300	0.000000000000000	172400.888085322483700	0.000000000000000	169854.148525650409300	0.000000000000000	155551.435896487819300	0.000000000000000	107123.150719189550700	0.000000000000000	30636.698281672826850	0.000000000000000	6145.371636015378499	0.000000000000000
-5.0	23	3258.875417817201651	0.000000000000000	14687.160025985944230	0.000000000000000	70148.874998742845490	0.000000000000000	151487.940173524722900	0.000000000000000	174857.206335808208700	0.000000000000000	181243.029876552871400	0.000000000000000	178817.361690422170800	0.000000000000000	181331.249798415286900	0.000000000000000	184200.181512125738700	0.000000000000000	185138.631549492740300	0.000000000000000	189644.428865676862200	0.000000000000000	185092.610084265994400	0.000000000000000	185028.614597296080300	0.000000000000000	188500.311402353167100	0.000000000000000	185881.395097708824300	0.000000000000000	186698.216903468041000	0.000000000000000	183856.230164301872700	0.000000000000000	187114.300506382249300	0.000000000000000	182803.118980870116500	0.000000000000000	183707.210075525014000	0.000000000000000	182544.022322913981000	0.000000000000000	183892.108423032041200	0.000000000000000	175304.630894071568000	0.000000000000000	150120.032497279142300	0.000000000000000	66283.719268792032380	0.000000000000000	14608.873861683221550	0.000000000000000	3057.797427896146473
-5.5	22	0.000000000000000	5976.980868038145672	0.000000000000000	30292.549751071383070	0.000000000000000	105784.487722778096210	0.000000000000000	155008.394243400078300	0.000000000000000	165155.262614732520900	0.000000000000000	167711.033568610495400	0.000000000000000	169947.561607113748300	0.000000000000000	175699.560512718657300	0.000000000000000	172536.808756440848800	0.000000000000000	169341.329408479447000	0.000000000000000	171219.732400661479900	0.000000000000000	171328.459140392747900	0.000000000000000	170463.379949607013300	0.000000000000000	171335.107664462120700	0.000000000000000	172209.350055771210500	0.000000000000000	174724.276206344016800	0.000000000000000	171249.572489530517500	0.000000000000000	171275.420246196095800	0.000000000000000	171025.541163178510000	0.000000000000000	170404.706317293224900	0.000000000000000	170182.770799116231500	0.000000000000000	165669.651188141113400	0.000000000000000	152927.282601781538700	0.000000000000000	106488.513179119981900	0.000000000000000	31776.234395068946470	0.000000000000000	6622.420803703419552	0.000000000000000
-6.0	21	3278.017881333720197	0.000000000000000	14901.167255156226020	0.000000000000000	69910.484152527948020	0.000000000000000	148448.106379605480500	0.000000000000000	171476.443027837813100	0.000000000000000	178002.857360038324300	0.000000000000000	183509.340610980987600	0.000000000000000	182890.056272592308200	0.000000000000000	181626.967550925765000	0.000000000000000	184470.153190048586100	0.000000000000000	186105.033639538305600	0.000000000000000	185349.148264727002200	0.000000000000000	187696.509478643769400	0.000000000000000	185568.666224330925600	0.000000000000000	186535.751463387103300	0.000000000000000	185357.145567464467600	0.000000000000000	187740.753104174131300	0.000000000000000	185140.683027946652200	0.000000000000000	183710.150882146699600	0.000000000000000	185394.146340890845800	0.000000000000000	183076.262886769574800	0.000000000000000	180292.424597832432500	0.000000000000000	177621.447839519998500	0.000000000000000	147107.348215638543500	0.000000000000000	66217.292928546812620	0.000000000000000	13825.829112401052040	0.000000000000000	2962.134899387366204
-6.5	20	0.000000000000000	5653.977736608396299	0.000000000000000	31220.679874243844100	0.000000000000000	103654.518959593304320	0.000000000000000	151661.845337586797500	0.000000000000000	159483.528752525016900	0.000000000000000	168833.042050888849200	0.000000000000000	169683.863794071250600	0.000000000000000	169167.659425887861300	0.000000000000000	175697.085896867356500	0.000000000000000	173710.941454080049900	0.000000000000000	172087.959106689086200	0.000000000000000	169607.877110871573700	0.000000000000000	174332.758182346879000	0.000000000000000	171042.368281104194500	0.000000000000000	168397.166494027013000	0.000000000000000	170578.605590780149200	0.000000000000000	173940.346112453437000	0.000000000000000	172604.619634343806000	0.000000000000000	168821.094667741010200	0.000000000000000	169181.252340849372600	0.000000000000000	170869.769971057248800	0.000000000000000	161596.648126581654600	0.000000000000000	156678.854224063572500	0.000000000000000	104847.170017566706520	0.000000000000000	29524.795269015598020	0.000000000000000	5788.928486166435505	0.000000000000000
-7.0	19	3527.177985638233622	0.000000000000000	15361.700473882296140	0.000000000000000	71017.551159822818590	0.000000000000000	146148.933813527313800	0.000000000000000	170223.473159422952400	0.000000000000000	178769.137816109054200	0.000000000000000	181936.383023468137200	0.000000000000000	183182.913860562694000	0.000000000000000	185009.213154206314400	0.000000000000000	180573.107126404793200	0.000000000000000	183470.497671099001300	0.000000000000000	183429.521071603550800	0.000000000000000	186540.053976884344600	0.000000000000000	184705.229798756394300	0.000000000000000	186091.559993723902200	0.000000000000000	182431.573921974370000	0.000000000000000	182992.641705399175400	0.000000000000000	184122.576817643654100	0.000000000000000	182447.778175248327900	0.000000000000000	182865.295544552384000	0.000000000000000	181570.032146434008600	0.000000000000000	178289.331330141867500	0.000000000000000	173630.425026138807900	0.000000000000000	145271.119244983623500	0.000000000000000	63394.613011357738280	0.000000000000000	13114.031929052278430	0.000000000000000	3134.396938484665952
-7.5	18	0.000000000000000	6294.102377508806058	0.000000000000000	30578.005407174936410	0.000000000000000	102500.195201046954030	0.000000000000000	146458.903785410919200	0.000000000000000	157008.096882107172900	0.000000000000000	163015.013216048944700	0.000000000000000	168107.403157827764500	0.000000000000000	167087.692353487742400	0.000000000000000	167592.545310156943700	0.000000000000000	167681.891440362756800	0.000000000000000	169796.003035542147700	0.000000000000000	171812.333524744259200	0.000000000000000	170556.317353415972300	0.000000000000000	172601.305416465533200	0.000000000000000	167946.144649829220700	0.000000000000000	171911.272869277978300	0.000000000000000	169797.348785916023200	0.000000000000000	168266.506529373989900	0.000000000000000	169662.969437465159000	0.000000000000000	166511.410855327762000	0.000000000000000	166740.572317155805600	0.000000000000000	163458.651203960907900	0.000000000000000	153278.438322323898300	0.000000000000000	101152.650757592826270	0.000000000000000	28153.036202909035640	0.000000000000000	5395.860391654750856	0.000000000000000
-8.0	17	3187.071950937406200	0.000000000000000	16035.364584131224550	0.000000000000000	71049.627620282539280	0.000000000000000	145036.202570764173300	0.000000000000000	166166.918740606459300	0.000000000000000	175098.547554974502400	0.000000000000000	181009.346661799296300	0.000000000000000	176515.861859571130500	0.000000000000000	179846.260461902013000	0.000000000000000	178631.402455474686600	0.000000000000000	180143.507937501650300	0.000000000000000	182177.751254928123700	0.000000000000000	182238.223328313761200	0.000000000000000	177496.682606251764800	0.000000000000000	182565.167503637116200	0.000000000000000	179199.816988081322000	0.000000000000000	178900.317533908732000	0.000000000000000	181067.217042821226600	0.000000000000000	179681.132518436323200	0.000000000000000	179974.345708584587600	0.000000000000000	178399.471170025179200	0.000000000000000	174833.490867014334100	0.000000000000000	169252.489376885496300	0.000000000000000	140007.821589515660900	0.000000000000000	65434.833678929375310	0.000000000000000	13256.947459522019930	0.000000000000000	3024.018732392738912
-8.5	16	0.000000000000000	5600.659180299963736	0.000000000000000	30942.645196731074980	0.000000000000000	97320.015823057823580	0.000000000000000	144249.683527523797200	0.000000000000000	156519.211861191317400	0.000000000000000	159995.266156412108100	0.000000000000000	161911.204947229474800	0.000000000000000	166051.882154167833500	0.000000000000000	166977.954941240313900	0.000000000000000	163855.182405884115700	0.000000000000000	164190.167678205063600	0.000000000000000	164796.356497648696000	0.000000000000000	163272.942501422832700	0.000000000000000	166245.226735285366900	0.000000000000000	167556.324016573722500	0.000000000000000	165251.848818391357800	0.000000000000000	166284.450562175799900	0.000000000000000	167557.902292536018600	0.000000000000000	161709.738215888792200	0.000000000000000	164984.298233116103800	0.000000000000000	163309.112736486655200	0.000000000000000	159430.620469846733600	0.000000000000000	149487.115746137365900	0.000000000000000	100426.868939760301150	0.000000000000000	27730.931841395420630	0.000000000000000	5687.655187371987268	0.000000000000000
-9.0	15	2841.599102200014386	0.000000000000000	13430.764213856327840	0.000000000000000	63818.362590562654080	0.000000000000000	137372.916268021101100	0.000000000000000	158214.600161370675800	0.000000000000000	164490.064587651169900	0.000000000000000	170219.169128369976500	0.000000000000000	169188.639453774085300	0.000000000000000	173286.868081545893800	0.000000000000000	176435.882187539449700	0.000000000000000	173778.812006546329900	0.000000000000000	173264.785717326245500	0.000000000000000	174836.577848909189900	0.000000000000000	177753.418247708497800	0.000000000000000	176089.919260974682400	0.000000000000000	177680.677797919896000	0.000000000000000	174727.120355628605500	0.000000000000000	174857.176979832263900	0.000000000000000	175005.068962801102300	0.000000000000000	174108.698275950329800	0.000000000000000	174130.846295439900100	0.000000000000000	170430.078898214851500	0.000000000000000	163066.772370983031600	0.000000000000000	133567.499165199435100	0.000000000000000	57220.548524671903580	0.000000000000000	11855.669175018423630	0.000000000000000	2670.392403086015747
-9.5	14	0.000000000000000	4755.853233560082117	0.000000000000000	23759.273923678516440	0.000000000000000	87594.578469815052820	0.000000000000000	132386.339699288597300	0.000000000000000	143670.366628759395100	0.000000000000000	147884.893073025887100	0.000000000000000	146671.253088031167900	0.000000000000000	150539.461583459080400	0.000000000000000	150682.767453628708600	0.000000000000000	150755.482933714636600	0.000000000000000	154566.408792974660200	0.000000000000000	149117.890698799747000	0.000000000000000	151247.996495048399100	0.000000000000000	154617.198575867922000	0.000000000000000	153633.196616755012600	0.000000000000000	154772.528385511221100	0.000000000000000	155429.022476251557200	0.000000000000000	155639.397279151395200	0.000000000000000	154187.306173595658000	0.000000000000000	153327.475642480014400	0.000000000000000	152825.976574928849000	0.000000000000000	145883.803732999833300	0.000000000000000	133514.604968714993400	0.000000000000000	83964.636278773614320	0.000000000000000	23664.015047671295180	0.000000000000000	4464.731611799156781	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	9511.911204816708050	0.000000000000000	43387.063217568211260	0.000000000000000	100705.567152032308510	0.000000000000000	127226.572214002022500	0.000000000000000	136762.370232762536000	0.000000000000000	135549.841463802586100	0.000000000000000	138670.094789768627400	0.000000000000000	141229.547225665301100	0.000000000000000	142172.032000081613700	0.000000000000000	144400.954509554372600	0.000000000000000	143321.677154827455500	0.000000000000000	144534.949742197757600	0.000000000000000	145501.032692270411600	0.000000000000000	143803.315252449712700	0.000000000000000	141616.480965666385600	0.000000000000000	145427.200461342785300	0.000000000000000	145891.947824133676500	0.000000000000000	145265.173288462014200	0.000000000000000	143112.092943015712100	0.000000000000000	145270.906337224558200	0.000000000000000	143108.416010556597000	0.000000000000000	137329.538464688317600	0.000000000000000	105119.403470889854360	0.000000000000000	41324.757366016114250	0.000000000000000	8431.152412888945036	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	11589.061531483714130	0.000000000000000	41439.553257363775630	0.000000000000000	75052.175350946447000	0.000000000000000	84726.663127271138360	0.000000000000000	88545.879551328136580	0.000000000000000	89305.576047009177280	0.000000000000000	90287.914734831370880	0.000000000000000	92506.684179072835830	0.000000000000000	93343.825607648206640	0.000000000000000	92272.333149949219660	0.000000000000000	94717.388721791401620	0.000000000000000	93016.904066675197100	0.000000000000000	97335.508068448601990	0.000000000000000	95093.209688383562020	0.000000000000000	97713.182511089587930	0.000000000000000	96121.274696689477420	0.000000000000000	96106.736341813462790	0.000000000000000	98843.244375045833290	0.000000000000000	98562.705874661522100	0.000000000000000	98689.950918565955360	0.000000000000000	94092.235543213755590	0.000000000000000	82186.710255948841220	0.000000000000000	45121.908620780952330	0.000000000000000	11721.745715772320180	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	13842.758210246704040	0.000000000000000	34678.827196517362610	0.000000000000000	47849.065571902436200	0.000000000000000	51350.922073623587500	0.000000000000000	53873.097133175637280	0.000000000000000	53560.497921180125560	0.000000000000000	55381.380209097922490	0.000000000000000	56077.738685614407580	0.000000000000000	57292.817623416151040	0.000000000000000	57219.516962418492760	0.000000000000000	56284.909330229318580	0.000000000000000	56386.150375616656680	0.000000000000000	56545.233309847630160	0.000000000000000	61334.980248051673700	0.000000000000000	60748.449636269411710	0.000000000000000	60379.214471346625940	0.000000000000000	59861.298764245766500	0.000000000000000	62546.705981617800720	0.000000000000000	63022.734681247326080	0.000000000000000	60371.756782238320740	0.000000000000000	58836.433469254989180	0.000000000000000	40854.980544995545640	0.000000000000000	14799.791183706811350	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	9389.061494761630456	0.000000000000000	16554.569288920061810	0.000000000000000	19753.585696695281510	0.000000000000000	21084.276088726564920	0.000000000000000	22463.210335671650680	0.000000000000000	21710.974088585357100	0.000000000000000	22002.232401746754480	0.000000000000000	22043.208572345945870	0.000000000000000	22926.523215747412900	0.000000000000000	23691.711073643691640	0.000000000000000	24108.435037436393030	0.000000000000000	24184.486662734409040	0.000000000000000	24444.593527484390510	0.000000000000000	24174.011082125321990	0.000000000000000	24980.758228903425330	0.000000000000000	24744.947330975708610	0.000000000000000	25442.241359130650380	0.000000000000000	26299.513425843695580	0.000000000000000	26368.703548074365240	0.000000000000000	25272.097303008002200	0.000000000000000	20391.106154700119080	0.000000000000000	10371.685665334489386	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6368.522438408314884	0.000000000000000	8400.298446309960127	0.000000000000000	9593.233735083344072	0.000000000000000	10277.536970373401346	0.000000000000000	9989.857861590462562	0.000000000000000	9904.995466094289441	0.000000000000000	10439.860909263341455	0.000000000000000	10033.456895078299567	0.000000000000000	10305.753072170973610	0.000000000000000	10607.612668084215330	0.000000000000000	11204.562165014434870	0.000000000000000	10976.685474310641440	0.000000000000000	11158.377216953507740	0.000000000000000	11588.829677454088600	0.000000000000000	11918.145355133556220	0.000000000000000	11230.771544323915800	0.000000000000000	12110.130717926611400	0.000000000000000	12033.734005304420860	0.000000000000000	11350.071759678659870	0.000000000000000	11042.588304671278820	0.000000000000000	7453.284007450820354	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3110.376758624660397	0.000000000000000	3931.469426900222970	0.000000000000000	4225.980016755313954	0.000000000000000	4086.135204003845502	0.000000000000000	4154.222328896168620	0.000000000000000	4210.447869888670539	0.000000000000000	4350.775898987873006	0.000000000000000	4398.555058686662960	0.000000000000000	4332.537763328403344	0.000000000000000	4459.429640791839120	0.000000000000000	4435.703379146786574	0.000000000000000	4597.426284041630424	0.000000000000000	4596.532984205327011	0.000000000000000	4692.268376094807536	0.000000000000000	4659.404629729721819	0.000000000000000	4910.408281258563875	0.000000000000000	4770.792753281402838	0.000000000000000	4760.805781756238502	0.000000000000000	4443.658012185027474	0.000000000000000	3916.026464439633855	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1905.719098780742115	0.000000000000000	2277.446939474792998	0.000000000000000	2393.489065680092153	0.000000000000000	2354.238851309492475	0.000000000000000	2340.932050754732700	0.000000000000000	2452.374558536040695	0.000000000000000	2393.250246514374339	0.000000000000000	2371.165185327696236	0.000000000000000	2497.720310249793784	0.000000000000000	2407.717323045191734	0.000000000000000	2484.186450774992409	0.000000000000000	2517.174887706489244	0.000000000000000	2608.070032568667557	0.000000000000000	2600.433841720090186	0.000000000000000	2722.234971906838837	0.000000000000000	2601.720991265074644	0.000000000000000	2714.080656762624585	0.000000000000000	2701.790272428610024	0.000000000000000	2289.683395010804816	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	1241.373024484262714	0.000000000000000	1301.186491534422885	0.000000000000000	1339.097248025702129	0.000000000000000	1428.948581578936228	0.000000000000000	1417.146990582783246	0.000000000000000	1404.147026356950391	0.000000000000000	1402.370220438551769	0.000000000000000	1441.275321372201233	0.000000000000000	1448.579216213151085	0.000000000000000	1408.778512690244725	0.000000000000000	1450.148586712032284	0.000000000000000	1504.765255497625958	0.000000000000000	1578.573052287468499	0.000000000000000	1525.801193173057982	0.000000000000000	1466.932147168615074	0.000000000000000	1595.681983673874584	0.000000000000000	1512.839615982520172	0.000000000000000	1469.057802358405070	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
