3.0	39	4.850650815307366	0.000000000000000	6.526430404598547	0.000000000000000	9.753025820286904	0.000000000000000	38.434101735325768	0.000000000000000	96.304538691473212	0.000000000000000	98.727440942126833	0.000000000000000	99.493851130531169	0.000000000000000	99.843082359560853	0.000000000000000	100.528432271196593	0.000000000000000	99.711611467401966	0.000000000000000	99.205603175727902	0.000000000000000	99.007788486624918	0.000000000000000	99.163311892524646	0.000000000000000	99.437164834613100	0.000000000000000	99.415166793248957	0.000000000000000	98.994100594420715	0.000000000000000	99.245695040963639	0.000000000000000	99.621860179195252	0.000000000000000	99.427653840355902	0.000000000000000	100.088340159779079	0.000000000000000	100.469196809052065	0.000000000000000	98.783510258351598	0.000000000000000	96.255738723133931	0.000000000000000	49.504022056029456	0.000000000000000	10.289200492318299	0.000000000000000	6.777365504797835	0.000000000000000	4.883293654831758
2.5	38	0.000000000000000	5.471685002465322	0.000000000000000	7.906816900091659	0.000000000000000	13.325737799394449	0.000000000000000	91.994253086179953	0.000000000000000	97.054098201261255	0.000000000000000	98.998602229007744	0.000000000000000	99.905687690484143	0.000000000000000	100.012142677163041	0.000000000000000	99.518569642596944	0.000000000000000	99.644733837011472	0.000000000000000	98.994552049014288	0.000000000000000	99.011280524866876	0.000000000000000	98.863574179985193	0.000000000000000	98.652082952686428	0.000000000000000	98.636381198305543	0.000000000000000	98.644675982649545	0.000000000000000	99.546027302577670	0.000000000000000	99.436399608728379	0.000000000000000	99.845591565622044	0.000000000000000	99.639524190144670	0.000000000000000	99.243400803612587	0.000000000000000	97.226541117743082	0.000000000000000	93.304802287665765	0.000000000000000	14.236271091963530	0.000000000000000	8.170479375642190	0.000000000000000	5.670165923927679	0.000000000000000
2.0	37	4.915933152057060	0.000000000000000	6.605670317374277	0.000000000000000	9.926247362969770	0.000000000000000	39.748463796592446	0.000000000000000	95.746220117702009	0.000000000000000	98.479004489900120	0.000000000000000	99.864667194979290	0.000000000000000	100.179608216975097	0.000000000000000	99.663610860472474	0.000000000000000	99.780045395100871	0.000000000000000	99.084026297294869	0.000000000000000	98.771770019201725	0.000000000000000	98.346267229888937	0.000000000000000	98.651091829101119	0.000000000000000	98.591874782852017	0.000000000000000	98.846092120897751	0.000000000000000	99.030372039055862	0.000000000000000	99.185805102075037	0.000000000000000	100.287542449367947	0.000000000000000	99.844938198240840	0.000000000000000	99.424450473824891	0.000000000000000	98.512646784014848	0.000000000000000	95.924436280707454	0.000000000000000	48.185807083845575	0.000000000000000	10.442601162007746	0.000000000000000	6.712794589667153	0.000000000000000	4.848781251817536
1.5	36	0.000000000000000	5.573233066423799	0.000000000000000	7.968040190614446	0.000000000000000	13.373018424157131	0.000000000000000	91.880048135802681	0.000000000000000	97.138165243740588	0.000000000000000	99.160806785504263	0.000000000000000	100.240765368492561	0.000000000000000	99.856654572012431	0.000000000000000	99.979932911962791	0.000000000000000	98.928918572545584	0.000000000000000	99.187158953468412	0.000000000000000	98.622321344857411	0.000000000000000	98.165756459208083	0.000000000000000	97.939699949238914	0.000000000000000	98.559741943169399	0.000000000000000	98.705085455831878	0.000000000000000	98.943545925956585	0.000000000000000	99.924112810284925	0.000000000000000	100.127622734162657	0.000000000000000	99.816716165231895	0.000000000000000	99.029272737656513	0.000000000000000	97.988393090493915	0.000000000000000	93.034542974180596	0.000000000000000	13.578181942649449	0.000000000000000	8.247868458529453	0.000000000000000	5.687505082963632	0.000000000000000
1.0	35	4.978557249651243	0.000000000000000	6.667458395905619	0.000000000000000	10.233584785412980	0.000000000000000	41.795586903657089	0.000000000000000	96.056060711204324	0.000000000000000	98.463591897383722	0.000000000000000	99.999732666600778	0.000000000000000	99.936965014296831	0.000000000000000	100.122719695664003	0.000000000000000	100.050620953171546	0.000000000000000	99.023898174112176	0.000000000000000	99.057504905204922	0.000000000000000	98.127436117250625	0.000000000000000	98.045848637348684	0.000000000000000	98.225760286542240	0.000000000000000	98.928472673046457	0.000000000000000	98.681388155160306	0.000000000000000	99.416144760074971	0.000000000000000	100.316967485864595	0.000000000000000	100.115671859835743	0.000000000000000	99.739882423483607	0.000000000000000	98.746921757937969	0.000000000000000	96.053295924995226	0.000000000000000	48.918816998424361	0.000000000000000	10.135543171637481	0.000000000000000	6.771024239674538	0.000000000000000	4.911521754445921
0.5	34	0.000000000000000	5.575244619821128	0.000000000000000	8.049139557112600	0.000000000000000	13.673850274232350	0.000000000000000	92.097861156234131	0.000000000000000	97.780006021911277	0.000000000000000	99.315934576778304	0.000000000000000	99.684761459245024	0.000000000000000	100.148030136244358	0.000000000000000	99.931215312948680	0.000000000000000	99.072998348724141	0.000000000000000	98.776217357731397	0.000000000000000	98.579699360641328	0.000000000000000	97.532048102471904	0.000000000000000	97.454655221708649	0.000000000000000	98.457505814840857	0.000000000000000	98.596436798899376	0.000000000000000	98.807425796045507	0.000000000000000	99.906741830420202	0.000000000000000	100.094379383229608	0.000000000000000	99.586459778653662	0.000000000000000	99.493334105162347	0.000000000000000	97.770242390637989	0.000000000000000	92.795391985637124	0.000000000000000	13.983832006281620	0.000000000000000	8.352488475932359	0.000000000000000	5.803647572450135	0.000000000000000
0.0	33	4.954772200354136	0.000000000000000	6.912615251720104	0.000000000000000	10.298637108800008	0.000000000000000	43.414117951328549	0.000000000000000	96.009087141935353	0.000000000000000	98.871602116081235	0.000000000000000	99.402944178166265	0.000000000000000	100.436370711573375	0.000000000000000	100.425816740254319	0.000000000000000	99.759273354727299	0.000000000000000	98.999175751457685	0.000000000000000	98.811396507327231	0.000000000000000	98.000063301046609	0.000000000000000	97.833446486564057	0.000000000000000	98.184708339700137	0.000000000000000	99.082575176145554	0.000000000000000	99.038891447471229	0.000000000000000	99.830343071813573	0.000000000000000	100.025715017296193	0.000000000000000	100.115824632973428	0.000000000000000	99.719779089921460	0.000000000000000	98.654570263190436	0.000000000000000	96.378943397620745	0.000000000000000	46.232322562961699	0.000000000000000	10.489854141451470	0.000000000000000	6.699701759382779	0.000000000000000	4.942884137873004
-0.5	32	0.000000000000000	5.651859047230988	0.000000000000000	8.009401978375509	0.000000000000000	13.609502864302103	0.000000000000000	92.477785710897891	0.000000000000000	97.871412366409629	0.000000000000000	98.838772021281741	0.000000000000000	100.101468249269473	0.000000000000000	100.908614484673109	0.000000000000000	100.029337451832717	0.000000000000000	99.213382495466647	0.000000000000000	98.888964135956826	0.000000000000000	98.092076546014141	0.000000000000000	98.123363943582831	0.000000000000000	97.437742124664609	0.000000000000000	98.188184425753661	0.000000000000000	99.139396829658907	0.000000000000000	99.079570967073721	0.000000000000000	99.874520926166184	0.000000000000000	100.144430183649717	0.000000000000000	99.816480228709921	0.000000000000000	99.284182570471458	0.000000000000000	98.098897841658868	0.000000000000000	92.668429332466687	0.000000000000000	13.836509451097113	0.000000000000000	8.351874484728947	0.000000000000000	5.780774800323720	0.000000000000000
-1.0	31	4.917749378263139	0.000000000000000	6.861983955612077	0.000000000000000	10.211319208105165	0.000000000000000	50.235818808531320	0.000000000000000	96.066132005479901	0.000000000000000	98.295506508303717	0.000000000000000	99.561213156112061	0.000000000000000	100.432185174668504	0.000000000000000	100.872661478846865	0.000000000000000	100.021225458259551	0.000000000000000	98.991225904068429	0.000000000000000	99.075196065056417	0.000000000000000	98.742554604678332	0.000000000000000	98.356782171358077	0.000000000000000	98.435329054296034	0.000000000000000	99.174396975940184	0.000000000000000	99.279279622955826	0.000000000000000	99.943333196713084	0.000000000000000	99.974940086633737	0.000000000000000	100.235422716118038	0.000000000000000	99.624570282125575	0.000000000000000	99.149468483939941	0.000000000000000	96.537969707598180	0.000000000000000	45.528902345300679	0.000000000000000	10.205227119753939	0.000000000000000	6.625039796765837	0.000000000000000	4.925824638273234
-1.5	30	0.000000000000000	5.580241056729880	0.000000000000000	8.178535227492429	0.000000000000000	13.332227650315463	0.000000000000000	91.958854011275022	0.000000000000000	97.568730802655821	0.000000000000000	99.402252221682531	0.000000000000000	100.256273073023692	0.000000000000000	100.716259839941273	0.000000000000000	100.111460313404621	0.000000000000000	99.457366224026373	0.000000000000000	98.945345983219141	0.000000000000000	98.963064187888861	0.000000000000000	98.858927668374591	0.000000000000000	98.519433766299414	0.000000000000000	98.564554342887050	0.000000000000000	98.949424038713204	0.000000000000000	99.591752236590523	0.000000000000000	100.377467217096367	0.000000000000000	100.421707355278372	0.000000000000000	100.569958440904259	0.000000000000000	99.447884219693634	0.000000000000000	98.052679039220294	0.000000000000000	92.747171860700831	0.000000000000000	13.542166486546066	0.000000000000000	8.239037639828361	0.000000000000000	5.705258038412091	0.000000000000000
-2.0	29	4.812304683356461	0.000000000000000	6.726990360008643	0.000000000000000	10.146983544471091	0.000000000000000	53.479805535172908	0.000000000000000	95.485389999800759	0.000000000000000	98.578100255428893	0.000000000000000	100.074564042097805	0.000000000000000	100.353654174792055	0.000000000000000	99.975239011258140	0.000000000000000	100.112919458192465	0.000000000000000	99.332140368444954	0.000000000000000	99.599546635963648	0.000000000000000	99.060423078102446	0.000000000000000	98.724888251203026	0.000000000000000	99.171450667547191	0.000000000000000	99.040761854361463	0.000000000000000	99.349507765074947	0.000000000000000	100.605212866164337	0.000000000000000	100.194437083605038	0.000000000000000	100.449229443474891	0.000000000000000	100.189553125963528	0.000000000000000	99.263661298331158	0.000000000000000	95.775723260662616	0.000000000000000	42.900934998405162	0.000000000000000	10.218496573812610	0.000000000000000	6.517027270027148	0.000000000000000	4.850252163611435
-2.5	28	0.000000000000000	5.688524729041911	0.000000000000000	7.858245229426077	0.000000000000000	13.561878471684208	0.000000000000000	92.369296666032952	0.000000000000000	97.663913034397524	0.000000000000000	99.601237803879513	0.000000000000000	100.113102083451594	0.000000000000000	99.847751349991569	0.000000000000000	100.256419580725023	0.000000000000000	100.230996755441765	0.000000000000000	99.295610537999721	0.000000000000000	99.163609155664787	0.000000000000000	99.046832830215195	0.000000000000000	99.274237671237529	0.000000000000000	99.044845639514378	0.000000000000000	99.478151199033135	0.000000000000000	100.314206791355076	0.000000000000000	100.440343975468110	0.000000000000000	100.360351485515594	0.000000000000000	100.224384049301165	0.000000000000000	99.572248010354429	0.000000000000000	97.597866362002577	0.000000000000000	93.396975312371552	0.000000000000000	13.670873328276864	0.000000000000000	8.148120631027499	0.000000000000000	5.670645866269476	0.000000000000000
-3.0	27	4.799562899831139	0.000000000000000	6.641377714930717	0.000000000000000	10.396905054174777	0.000000000000000	58.058628255461201	0.000000000000000	96.628485590655131	0.000000000000000	99.142692566847771	0.000000000000000	100.061472159867961	0.000000000000000	100.044695296695366	0.000000000000000	100.669644575448288	0.000000000000000	100.348622400688853	0.000000000000000	99.594899059340648	0.000000000000000	99.519743596888802	0.000000000000000	99.507805357228349	0.000000000000000	99.269985137909373	0.000000000000000	99.284164594298673	0.000000000000000	99.445776532511516	0.000000000000000	100.066944999307623	0.000000000000000	100.210193385382610	0.000000000000000	100.327427758732554	0.000000000000000	100.373959469785646	0.000000000000000	100.299613357922837	0.000000000000000	98.889427178442787	0.000000000000000	96.259022913248643	0.000000000000000	42.087072387256683	0.000000000000000	10.451146995874151	0.000000000000000	6.552868238344317	0.000000000000000	4.780209666223026
-3.5	26	0.000000000000000	5.500735068875723	0.000000000000000	8.044897717685814	0.000000000000000	13.757803864220822	0.000000000000000	92.732531668080526	0.000000000000000	97.733880918434053	0.000000000000000	99.252805329808098	0.000000000000000	99.886925788038980	0.000000000000000	100.355356598983519	0.000000000000000	101.117631803570291	0.000000000000000	100.312938913845485	0.000000000000000	100.011655017728614	0.000000000000000	99.284985648103572	0.000000000000000	99.105573128560721	0.000000000000000	99.293453668951273	0.000000000000000	99.891697972638951	0.000000000000000	100.191836625465442	0.000000000000000	100.181562281082265	0.000000000000000	100.351327813605948	0.000000000000000	100.322218144891465	0.000000000000000	100.219335618141827	0.000000000000000	99.465417122131669	0.000000000000000	98.015735938400454	0.000000000000000	92.698128639026223	0.000000000000000	13.401924704802633	0.000000000000000	8.010988559272569	0.000000000000000	5.561780326584248	0.000000000000000
-4.0	25	4.673031783994702	0.000000000000000	6.478328941082688	0.000000000000000	10.238166675578526	0.000000000000000	58.560500934559215	0.000000000000000	96.019608085708754	0.000000000000000	98.936438290326407	0.000000000000000	99.815625792761580	0.000000000000000	100.370028698713611	0.000000000000000	100.357782531170912	0.000000000000000	100.727686610582595	0.000000000000000	100.556111055089644	0.000000000000000	100.060567712573913	0.000000000000000	99.964692894649872	0.000000000000000	99.709066003303093	0.000000000000000	100.079427916263128	0.000000000000000	100.315105126641882	0.000000000000000	100.442605690326246	0.000000000000000	100.744716612911972	0.000000000000000	100.153126150240652	0.000000000000000	100.237946706415954	0.000000000000000	99.375784689399836	0.000000000000000	98.946245220101360	0.000000000000000	96.142290989741156	0.000000000000000	38.339481270677169	0.000000000000000	9.470012987935650	0.000000000000000	6.621724975152066	0.000000000000000	4.716814967243264
-4.5	24	0.000000000000000	5.388304659187071	0.000000000000000	7.729004905022261	0.000000000000000	13.540928014779439	0.000000000000000	92.950647971667308	0.000000000000000	97.241278684675137	0.000000000000000	98.969056947398727	0.000000000000000	99.539510664811345	0.000000000000000	100.307045355884725	0.000000000000000	100.196429234499504	0.000000000000000	100.561607277576442	0.000000000000000	100.306218214611718	0.000000000000000	100.226685161113892	0.000000000000000	100.289023341974641	0.000000000000000	99.975990790388693	0.000000000000000	100.189577745069300	0.000000000000000	100.431675970904351	0.000000000000000	100.442379213411343	0.000000000000000	100.310663623432518	0.000000000000000	100.444183389881118	0.000000000000000	99.965630825016376	0.000000000000000	99.313250358313269	0.000000000000000	97.600416466634229	0.000000000000000	92.746104499085263	0.000000000000000	13.672525641674941	0.000000000000000	7.779126237990285	0.000000000000000	5.376027978975208	0.000000000000000
-5.0	23	4.672862490765478	0.000000000000000	6.557568395657301	0.000000000000000	9.931214339458982	0.000000000000000	58.263326687041129	0.000000000000000	96.575403270315690	0.000000000000000	98.680315254611045	0.000000000000000	99.210290949433713	0.000000000000000	100.335629787379290	0.000000000000000	100.356709726572362	0.000000000000000	100.659121148126999	0.000000000000000	100.143545556765432	0.000000000000000	100.356700096958704	0.000000000000000	100.574075089917045	0.000000000000000	100.358928375074811	0.000000000000000	100.403553877790060	0.000000000000000	100.902434180340805	0.000000000000000	100.509026443227995	0.000000000000000	100.345665137877333	0.000000000000000	100.273879415481559	0.000000000000000	100.613885548884795	0.000000000000000	99.780048216034473	0.000000000000000	98.460090131820337	0.000000000000000	96.231912218379279	0.000000000000000	38.544150309180068	0.000000000000000	9.551781265469517	0.000000000000000	6.346347086901170	0.000000000000000	4.609761407194543
-5.5	22	0.000000000000000	5.253458450311283	0.000000000000000	7.652104019563695	0.000000000000000	13.567214941916799	0.000000000000000	92.827752551857273	0.000000000000000	97.198629440181492	0.000000000000000	98.973542123938913	0.000000000000000	99.767091164289724	0.000000000000000	100.515312406408995	0.000000000000000	100.517811501360413	0.000000000000000	99.974236898349119	0.000000000000000	100.458497208154512	0.000000000000000	100.310321361427043	0.000000000000000	100.267277932887538	0.000000000000000	99.912237453567897	0.000000000000000	99.868790384671072	0.000000000000000	100.536285597732103	0.000000000000000	100.419840126694936	0.000000000000000	100.320274513023733	0.000000000000000	100.335845170914993	0.000000000000000	99.777119327243540	0.000000000000000	99.213241008232259	0.000000000000000	97.537631482005025	0.000000000000000	92.145787698108066	0.000000000000000	13.172279146606643	0.000000000000000	7.765705651873524	0.000000000000000	5.328264834179147	0.000000000000000
-6.0	21	4.549308859159905	0.000000000000000	6.176948243846009	0.000000000000000	9.837791952267741	0.000000000000000	57.087815933797870	0.000000000000000	95.631508184386973	0.000000000000000	98.619645421361170	0.000000000000000	99.363625362846435	0.000000000000000	99.923105489873592	0.000000000000000	100.079874306245884	0.000000000000000	99.993254652104397	0.000000000000000	100.305110050338627	0.000000000000000	100.239948092684372	0.000000000000000	100.487317994966176	0.000000000000000	100.136909238385968	0.000000000000000	100.027163318870464	0.000000000000000	100.003767778646974	0.000000000000000	100.133280445249667	0.000000000000000	100.013835749655698	0.000000000000000	99.865839502998114	0.000000000000000	99.736461107459974	0.000000000000000	99.474902994363632	0.000000000000000	98.465888966703318	0.000000000000000	95.947374787791915	0.000000000000000	34.166626686948597	0.000000000000000	9.508333603184630	0.000000000000000	6.211831587469879	0.000000000000000	4.441318574463551
-6.5	20	0.000000000000000	5.004576107013997	0.000000000000000	7.534118194726964	0.000000000000000	13.072110736997255	0.000000000000000	92.238058747615540	0.000000000000000	96.670070691564121	0.000000000000000	98.789892163676512	0.000000000000000	99.441487235954796	0.000000000000000	99.320315695901314	0.000000000000000	99.924279325660549	0.000000000000000	99.609207686224195	0.000000000000000	99.909909009479648	0.000000000000000	99.899390294756188	0.000000000000000	100.245881803039921	0.000000000000000	99.904099198862767	0.000000000000000	100.083746782494671	0.000000000000000	99.813396310687068	0.000000000000000	99.871338155159648	0.000000000000000	99.973576931732836	0.000000000000000	99.905455980528771	0.000000000000000	99.297048129203034	0.000000000000000	98.733327878238597	0.000000000000000	97.027939419450291	0.000000000000000	91.575751482442556	0.000000000000000	12.556231721313258	0.000000000000000	7.320857044774623	0.000000000000000	5.122358347018102	0.000000000000000
-7.0	19	4.264821640308259	0.000000000000000	5.963647326619526	0.000000000000000	9.486873125194007	0.000000000000000	59.226830853833654	0.000000000000000	95.070217016156960	0.000000000000000	97.933029048999430	0.000000000000000	98.662174763645666	0.000000000000000	98.899599629183783	0.000000000000000	99.415680415175657	0.000000000000000	99.844854252143136	0.000000000000000	100.357746077104423	0.000000000000000	99.508163511491915	0.000000000000000	99.535494436760672	0.000000000000000	99.361248244964770	0.000000000000000	99.836247580336888	0.000000000000000	99.625891808558734	0.000000000000000	99.720532989834751	0.000000000000000	99.433330883486363	0.000000000000000	99.317420213708701	0.000000000000000	99.125935884517133	0.000000000000000	98.779010550856441	0.000000000000000	98.073724148502095	0.000000000000000	95.650576236363861	0.000000000000000	33.446350184583444	0.000000000000000	8.915092268832687	0.000000000000000	5.845691614679178	0.000000000000000	4.229783480095341
-7.5	18	0.000000000000000	4.889489351355242	0.000000000000000	7.142980629444417	0.000000000000000	12.877713682288633	0.000000000000000	91.519712868104165	0.000000000000000	96.346111442228377	0.000000000000000	97.930409198072766	0.000000000000000	98.680343884084749	0.000000000000000	98.407542633697005	0.000000000000000	98.765084598343392	0.000000000000000	99.692659379483430	0.000000000000000	99.007302184539896	0.000000000000000	99.583426351479901	0.000000000000000	99.502264726109559	0.000000000000000	99.435773733925856	0.000000000000000	99.173294746581760	0.000000000000000	98.934044431778020	0.000000000000000	98.629833535059888	0.000000000000000	98.974336911353348	0.000000000000000	98.903418098513910	0.000000000000000	98.360915054184332	0.000000000000000	98.269086739444205	0.000000000000000	96.493983261925294	0.000000000000000	91.464888383136440	0.000000000000000	12.032177802483544	0.000000000000000	6.930166508793056	0.000000000000000	4.867575568842692	0.000000000000000
-8.0	17	4.125803468059677	0.000000000000000	5.752711642365596	0.000000000000000	8.878196931360332	0.000000000000000	66.610298314071841	0.000000000000000	94.108146971913087	0.000000000000000	96.789287596803675	0.000000000000000	98.026195616102370	0.000000000000000	97.492782342798023	0.000000000000000	98.331215276928418	0.000000000000000	98.578289258205587	0.000000000000000	98.601015633874695	0.000000000000000	98.687740968629882	0.000000000000000	98.133029874338760	0.000000000000000	98.472131422859135	0.000000000000000	98.596753375692629	0.000000000000000	98.244840123410668	0.000000000000000	98.283251243725715	0.000000000000000	98.605643939679624	0.000000000000000	98.316716527579644	0.000000000000000	97.934078720642290	0.000000000000000	98.294927719618244	0.000000000000000	97.112230750824324	0.000000000000000	94.332562553270520	0.000000000000000	28.230162670251897	0.000000000000000	8.620683457907635	0.000000000000000	5.519758898184537	0.000000000000000	4.073269268485748
-8.5	16	0.000000000000000	4.515036055767221	0.000000000000000	6.665919466693448	0.000000000000000	11.658311179090449	0.000000000000000	90.459935083367853	0.000000000000000	95.182713794179364	0.000000000000000	96.613680906510609	0.000000000000000	96.545564755381690	0.000000000000000	96.877140450559324	0.000000000000000	97.571631559055177	0.000000000000000	97.448060092464658	0.000000000000000	97.497616537060722	0.000000000000000	97.097396435889593	0.000000000000000	97.438925788242443	0.000000000000000	97.417278822084256	0.000000000000000	97.805652102207318	0.000000000000000	97.393025387632534	0.000000000000000	97.881121032345789	0.000000000000000	97.453808081071955	0.000000000000000	97.090075696851898	0.000000000000000	97.140129544311691	0.000000000000000	97.211365060266914	0.000000000000000	95.484521845893298	0.000000000000000	90.208420730420883	0.000000000000000	11.701557457741423	0.000000000000000	6.523656547643363	0.000000000000000	4.560002558010512	0.000000000000000
-9.0	15	3.788279187415858	0.000000000000000	5.203295517148235	0.000000000000000	7.919970603748751	0.000000000000000	64.170553289156260	0.000000000000000	91.878125437862764	0.000000000000000	94.209369846258127	0.000000000000000	94.620741384216799	0.000000000000000	95.451596607783856	0.000000000000000	96.296878728679573	0.000000000000000	96.701059909794907	0.000000000000000	96.009139938953737	0.000000000000000	95.863385129609370	0.000000000000000	95.900711697205494	0.000000000000000	95.883541102619503	0.000000000000000	96.268061295261901	0.000000000000000	96.466117873745020	0.000000000000000	95.954699707537969	0.000000000000000	96.165407456092510	0.000000000000000	96.101793172472739	0.000000000000000	95.980936869236984	0.000000000000000	95.663946962705296	0.000000000000000	94.766829175053900	0.000000000000000	92.217503649681603	0.000000000000000	26.377549349020089	0.000000000000000	7.513236197350992	0.000000000000000	5.075100178616353	0.000000000000000	3.743287446881613
-9.5	14	0.000000000000000	4.136598692924804	0.000000000000000	5.727954284638709	0.000000000000000	10.172647165493496	0.000000000000000	87.666296382628616	0.000000000000000	90.601121523907722	0.000000000000000	91.241394352137675	0.000000000000000	91.944843692350801	0.000000000000000	92.708467566188162	0.000000000000000	92.974368341305592	0.000000000000000	92.281863677024518	0.000000000000000	92.793503967606142	0.000000000000000	92.975704632932107	0.000000000000000	92.886271869856444	0.000000000000000	93.109038743166252	0.000000000000000	93.295664589438985	0.000000000000000	93.222841456970841	0.000000000000000	93.433233114050097	0.000000000000000	93.847459932300097	0.000000000000000	93.766516103910490	0.000000000000000	93.349281295442552	0.000000000000000	92.993120297617338	0.000000000000000	91.635813166050170	0.000000000000000	87.725611140032484	0.000000000000000	9.677998990556922	0.000000000000000	5.806590825463475	0.000000000000000	4.087467181397600	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	4.552035635454263	0.000000000000000	6.520093186438542	0.000000000000000	19.471380206653741	0.000000000000000	27.330694747678592	0.000000000000000	32.330053478831317	0.000000000000000	30.819902331143304	0.000000000000000	35.673080807658195	0.000000000000000	35.018931049472982	0.000000000000000	39.452231837098346	0.000000000000000	40.267638323686711	0.000000000000000	40.128187449756268	0.000000000000000	45.072300557342423	0.000000000000000	46.637508742232193	0.000000000000000	46.790063441145982	0.000000000000000	50.356078317930489	0.000000000000000	52.724077441060444	0.000000000000000	53.711085583608536	0.000000000000000	56.679191206077476	0.000000000000000	59.055005694280588	0.000000000000000	60.270568285456058	0.000000000000000	61.481382115441562	0.000000000000000	61.505568449643960	0.000000000000000	19.627156768641694	0.000000000000000	6.478958554530015	0.000000000000000	4.447193094071856	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	4.767602067452938	0.000000000000000	6.632660416913045	0.000000000000000	9.329639426355945	0.000000000000000	10.985395770654847	0.000000000000000	11.940815405445475	0.000000000000000	12.584734557268060	0.000000000000000	12.793682522267046	0.000000000000000	13.009402202374797	0.000000000000000	13.187311376236131	0.000000000000000	13.322653899483536	0.000000000000000	13.391689927701815	0.000000000000000	13.577260811767410	0.000000000000000	13.352290983215383	0.000000000000000	13.728682513970959	0.000000000000000	13.972731137211330	0.000000000000000	13.671832746573786	0.000000000000000	13.801428784334124	0.000000000000000	13.534057978597549	0.000000000000000	13.190898084502084	0.000000000000000	13.030366571485642	0.000000000000000	11.670016556134428	0.000000000000000	9.881278621695863	0.000000000000000	6.851417776612862	0.000000000000000	4.762034141763424	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.994683893935010	0.000000000000000	6.525320806580932	0.000000000000000	8.007986900512673	0.000000000000000	8.959401955804966	0.000000000000000	9.515709942034121	0.000000000000000	10.020988983676812	0.000000000000000	9.972771991088219	0.000000000000000	10.277111866604272	0.000000000000000	10.506073131987074	0.000000000000000	10.560331717055714	0.000000000000000	10.497003671106008	0.000000000000000	10.690648142707111	0.000000000000000	10.748979952399491	0.000000000000000	10.510013371586988	0.000000000000000	10.583318652765772	0.000000000000000	10.362930146088038	0.000000000000000	10.444199376598696	0.000000000000000	10.066090694259735	0.000000000000000	9.859281062220054	0.000000000000000	9.329731408100978	0.000000000000000	8.501668350971123	0.000000000000000	6.575323954501365	0.000000000000000	4.904121952452205	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.987749807962353	0.000000000000000	6.220493747792950	0.000000000000000	7.049907431219962	0.000000000000000	7.749809336816381	0.000000000000000	8.103287788204398	0.000000000000000	8.444538267156656	0.000000000000000	8.548518908288214	0.000000000000000	8.783517747498975	0.000000000000000	8.827610815727672	0.000000000000000	8.891111779597416	0.000000000000000	8.975143861423982	0.000000000000000	8.925298656553412	0.000000000000000	8.913724874602734	0.000000000000000	8.984060268705793	0.000000000000000	8.881480980167643	0.000000000000000	8.745619102126787	0.000000000000000	8.644046446586426	0.000000000000000	8.283103845146641	0.000000000000000	7.984458984304175	0.000000000000000	7.300738289199177	0.000000000000000	6.431380094881912	0.000000000000000	5.052774427484597	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.959961345077190	0.000000000000000	5.765902265297843	0.000000000000000	6.389634931539645	0.000000000000000	6.837497585333588	0.000000000000000	7.080104681952409	0.000000000000000	7.216738621160688	0.000000000000000	7.386641076149449	0.000000000000000	7.662730903334920	0.000000000000000	7.465792345596936	0.000000000000000	7.599454971242274	0.000000000000000	7.646058104592435	0.000000000000000	7.748249030524368	0.000000000000000	7.696736410345999	0.000000000000000	7.726126465086363	0.000000000000000	7.687100601409068	0.000000000000000	7.449042560981074	0.000000000000000	7.237106059664423	0.000000000000000	6.925664298701379	0.000000000000000	6.477306211335200	0.000000000000000	6.034971926440051	0.000000000000000	5.042990108566067	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	4.787561364538697	0.000000000000000	5.360540879367520	0.000000000000000	5.803162715921931	0.000000000000000	6.107883550320357	0.000000000000000	6.305534755530146	0.000000000000000	6.467693270379724	0.000000000000000	6.467630536593997	0.000000000000000	6.613805021083074	0.000000000000000	6.648712928227249	0.000000000000000	6.674375589141795	0.000000000000000	6.690707373247409	0.000000000000000	6.634440426613649	0.000000000000000	6.683657654631792	0.000000000000000	6.649400884355691	0.000000000000000	6.538986325030895	0.000000000000000	6.469103990477394	0.000000000000000	6.114492020974612	0.000000000000000	5.890826464656061	0.000000000000000	5.491946164301294	0.000000000000000	4.931621077589639	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
