** WARNING! Editing this file can cause it to become unusable with the SNC Patient software.

6.4.1.26817
File Revision:	D
Measured File
Sun Nuclear Corporation
1177 MapCHECK 2

FileName:	28-Feb-2020-A 18x profile
Firmware Version:	10110
Board 1/Board 2 Revision:	F0/F0
Diode Type:	2
Temperature:	21.252, 0, 0
Inclinometer Tilt:	0
Inclinometer Rotation:	0
Background Threshold:	70
Measured Cavity Dose:	

Date:	02/28/20	Time:	15:46:17
Serial No:	85683016

Overrange Error:	0

Cal File:	Array cal 6x 200mu 37x37 fs 23iX 8_24_18.cal

Dose per Count:	0.0004448151886
Dose Info:	6X       6X SAD d=10 10x10
Dose IDDC:	1573002810

Time:	11001

Orientation:	0

Rows:	65
Cols:	53
CAX X:	27
CAX Y:	33

Device Position QA:	0
Shift X:	0.0	mm
Shift Y:	0.0	mm
Rotation:	0.0	deg

Background
Ycm	ROW	
-3.5	26	0.000000000000000	11385.846654090100860	0.000000000000000	18348.300153917924040	0.000000000000000	38971.963474816519010	0.000000000000000	243990.981522489048100	0.000000000000000	258294.040672887640600	0.000000000000000	264170.849584427080100	0.000000000000000	263622.906235651869800	0.000000000000000	265168.227520486922000	0.000000000000000	267878.089379569748400	0.000000000000000	266556.191949909145500	0.000000000000000	262384.438632280100100	0.000000000000000	266634.226386909664200	0.000000000000000	260680.275021715380700	0.000000000000000	262819.847202376113300	0.000000000000000	261688.762825100915500	0.000000000000000	262799.526418054534600	0.000000000000000	261290.366136221360600	0.000000000000000	261758.070994649635400	0.000000000000000	264076.831913041183700	0.000000000000000	264564.349790887092200	0.000000000000000	262694.770317791553700	0.000000000000000	259029.078179299569400	0.000000000000000	241962.790192530927000	0.000000000000000	37423.565349296484780	0.000000000000000	17831.786280799722590	0.000000000000000	11404.242129286480120	0.000000000000000
-4.0	25	9481.603312339178956	0.000000000000000	14435.937816131390720	0.000000000000000	25789.552526941333780	0.000000000000000	157312.050213512498900	0.000000000000000	254401.005561153986500	0.000000000000000	262461.072788516816200	0.000000000000000	263360.363958488800600	0.000000000000000	264628.473414528241800	0.000000000000000	266704.066936738439800	0.000000000000000	266616.818301006394900	0.000000000000000	265613.621345830091800	0.000000000000000	264488.751727754599400	0.000000000000000	263682.436789110535800	0.000000000000000	265345.477494450693500	0.000000000000000	263713.592867063591200	0.000000000000000	263500.891387724143000	0.000000000000000	262891.119242473505400	0.000000000000000	264184.719344039622200	0.000000000000000	263704.610441646713300	0.000000000000000	263510.370360358443600	0.000000000000000	264093.900044224399600	0.000000000000000	263143.371571209223500	0.000000000000000	254571.359015243448100	0.000000000000000	112631.338656404186600	0.000000000000000	23305.686701259055550	0.000000000000000	13940.360054984508680	0.000000000000000	9292.395394006831339
-4.5	24	0.000000000000000	11091.987311869053880	0.000000000000000	17603.206561762814090	0.000000000000000	39082.425842312382880	0.000000000000000	244112.516824311693200	0.000000000000000	257824.221345105383100	0.000000000000000	260989.721349234634600	0.000000000000000	260316.083835996891200	0.000000000000000	263393.023301043431300	0.000000000000000	266594.856883443193500	0.000000000000000	264111.239906548871600	0.000000000000000	265607.944320318813000	0.000000000000000	264399.120801057783000	0.000000000000000	264988.906139336177200	0.000000000000000	263404.233552941179400	0.000000000000000	266037.105028228601400	0.000000000000000	262323.910619937756600	0.000000000000000	262776.924281472805900	0.000000000000000	263099.031722959422000	0.000000000000000	262030.447209451609500	0.000000000000000	264604.073627413134100	0.000000000000000	264593.518188313231800	0.000000000000000	262234.598660098097800	0.000000000000000	240577.508660045074100	0.000000000000000	38393.136301596648990	0.000000000000000	17519.177689232772540	0.000000000000000	10975.889968574439990	0.000000000000000
-5.0	23	9609.259502070786766	0.000000000000000	14089.761878024210090	0.000000000000000	25460.512481358749940	0.000000000000000	157360.025732084352100	0.000000000000000	257743.803247172152600	0.000000000000000	261964.819650866906200	0.000000000000000	261637.163699187949500	0.000000000000000	263552.720934092591000	0.000000000000000	265751.811667018628200	0.000000000000000	264619.690850122831800	0.000000000000000	266424.661469141428800	0.000000000000000	263933.697572057542800	0.000000000000000	263671.900587948330200	0.000000000000000	266045.185973719053400	0.000000000000000	263124.147473087068600	0.000000000000000	265482.047283382678900	0.000000000000000	263672.088423381734200	0.000000000000000	264501.855176078912300	0.000000000000000	262664.249393629143000	0.000000000000000	264786.659250009746800	0.000000000000000	263788.664871060638700	0.000000000000000	262562.343869540025500	0.000000000000000	255211.124686446390100	0.000000000000000	112677.646253195751300	0.000000000000000	23840.624777814209660	0.000000000000000	13756.142532225196190	0.000000000000000	9109.949378809969858
-5.5	22	0.000000000000000	10976.849084351555580	0.000000000000000	17727.208966426984260	0.000000000000000	39371.303825049981240	0.000000000000000	244549.931432225595900	0.000000000000000	259562.091323397588000	0.000000000000000	260621.065615286468500	0.000000000000000	263895.200349087303000	0.000000000000000	268922.281933222548100	0.000000000000000	265227.535783315193800	0.000000000000000	261104.481276659818800	0.000000000000000	263332.522969355515700	0.000000000000000	263810.933580511657000	0.000000000000000	262318.131089469301500	0.000000000000000	261274.488140448200300	0.000000000000000	264007.829804129316500	0.000000000000000	265838.224379725055800	0.000000000000000	263281.507975030574000	0.000000000000000	263505.211647696618400	0.000000000000000	263861.083830490300900	0.000000000000000	264488.787436683022000	0.000000000000000	265412.662729057774400	0.000000000000000	259463.642045476182800	0.000000000000000	238669.861244930099900	0.000000000000000	37272.747992519180120	0.000000000000000	17722.251703551435640	0.000000000000000	10979.219060120578430	0.000000000000000
-6.0	21	9205.747315508257088	0.000000000000000	13725.331670151952490	0.000000000000000	25339.265742974683240	0.000000000000000	155374.028020462370500	0.000000000000000	254215.196333204832600	0.000000000000000	261249.800148232810900	0.000000000000000	264301.551756677567000	0.000000000000000	263601.709814498841300	0.000000000000000	263598.438717911893000	0.000000000000000	264424.483101619407500	0.000000000000000	265780.612275554332900	0.000000000000000	265072.856675938179200	0.000000000000000	266190.505855152208800	0.000000000000000	264448.963238242722600	0.000000000000000	262735.629045705543800	0.000000000000000	263602.193794814811600	0.000000000000000	266205.179836009338000	0.000000000000000	263619.480648308701400	0.000000000000000	262644.127633538970200	0.000000000000000	264824.749746560701200	0.000000000000000	264497.051313645613800	0.000000000000000	261327.706130943290200	0.000000000000000	255103.578570373938400	0.000000000000000	102470.404372007207710	0.000000000000000	23714.931579772903200	0.000000000000000	13361.105340282976610	0.000000000000000	8757.237984075840359
-6.5	20	0.000000000000000	10472.791605589845858	0.000000000000000	17458.063366358248460	0.000000000000000	38008.766011298568630	0.000000000000000	241615.093122060992800	0.000000000000000	255401.009573881921800	0.000000000000000	264794.703180934651800	0.000000000000000	264921.046344005269900	0.000000000000000	261933.711958787229400	0.000000000000000	268548.830352607125000	0.000000000000000	265824.248167205776600	0.000000000000000	263042.819916211767100	0.000000000000000	262610.724660567764600	0.000000000000000	266446.033903087955000	0.000000000000000	261912.408741276391100	0.000000000000000	262178.795583825500200	0.000000000000000	263303.268745425855800	0.000000000000000	266305.728114343888600	0.000000000000000	263667.062299377925200	0.000000000000000	263349.944564889185100	0.000000000000000	263553.669010373472700	0.000000000000000	266109.787812179245500	0.000000000000000	256931.316741561022400	0.000000000000000	241785.052498475008200	0.000000000000000	35937.743152428942270	0.000000000000000	16921.596594015019950	0.000000000000000	10443.283954317463213	0.000000000000000
-7.0	19	8809.154641457844264	0.000000000000000	13334.569560464204190	0.000000000000000	24672.284509490258640	0.000000000000000	158324.894645983178600	0.000000000000000	253671.791211895091700	0.000000000000000	262477.042485944752100	0.000000000000000	264493.013900082151000	0.000000000000000	265244.999803077429500	0.000000000000000	264627.289203020162000	0.000000000000000	263035.423127272748400	0.000000000000000	264631.907079151715200	0.000000000000000	263411.984547223546600	0.000000000000000	265185.747912948369000	0.000000000000000	263791.927556281152600	0.000000000000000	264162.214867191272800	0.000000000000000	261998.686647155816900	0.000000000000000	263581.907076244650000	0.000000000000000	263171.032491470221400	0.000000000000000	262594.933126645686600	0.000000000000000	263955.346043116878700	0.000000000000000	263114.874007245176500	0.000000000000000	261449.163139403652200	0.000000000000000	253531.766403295245200	0.000000000000000	101482.009387962403710	0.000000000000000	22366.745115199315480	0.000000000000000	12611.004400548070410	0.000000000000000	8519.400477872895862
-7.5	18	0.000000000000000	10262.947522164617112	0.000000000000000	16555.737974088187910	0.000000000000000	37859.613619140058290	0.000000000000000	237282.402386340923800	0.000000000000000	253450.493282396637400	0.000000000000000	260577.479014235403200	0.000000000000000	262119.725894887611500	0.000000000000000	259167.123311971925400	0.000000000000000	261375.263647127692800	0.000000000000000	259991.188638432882700	0.000000000000000	262537.826860374130800	0.000000000000000	266044.189729568315700	0.000000000000000	262465.051757227687600	0.000000000000000	264273.518014513829200	0.000000000000000	261390.659803169488400	0.000000000000000	263345.433628059225200	0.000000000000000	261524.265884951222700	0.000000000000000	261243.923194861679800	0.000000000000000	262732.484464517794600	0.000000000000000	261773.877669581561400	0.000000000000000	262681.612901707354500	0.000000000000000	257432.655417337257000	0.000000000000000	238409.413122188008800	0.000000000000000	34175.421640518135970	0.000000000000000	15773.899366284378630	0.000000000000000	9892.429188201953366	0.000000000000000
-8.0	17	8380.919353468654662	0.000000000000000	12868.466289800608140	0.000000000000000	23589.066309437104790	0.000000000000000	173701.271260155364900	0.000000000000000	250638.432087445602500	0.000000000000000	259607.561511271080200	0.000000000000000	265236.510402587999100	0.000000000000000	260481.193549976305800	0.000000000000000	262390.957346769922900	0.000000000000000	261677.305914622120300	0.000000000000000	262046.119612849899600	0.000000000000000	262360.503984220733400	0.000000000000000	259637.662071898201200	0.000000000000000	257917.075755448924600	0.000000000000000	261270.573980973073000	0.000000000000000	260085.771537393477000	0.000000000000000	260817.070878514001400	0.000000000000000	261991.574250437843200	0.000000000000000	262105.891291146632300	0.000000000000000	263228.106263140507500	0.000000000000000	262565.790290260221800	0.000000000000000	258611.094774897937900	0.000000000000000	250662.608756617322800	0.000000000000000	88855.103995600860800	0.000000000000000	22139.740283707233180	0.000000000000000	11912.638814043839380	0.000000000000000	8097.668325736841325
-8.5	16	0.000000000000000	9563.880184246070712	0.000000000000000	15900.758263117702880	0.000000000000000	34578.335817233186390	0.000000000000000	235916.474665657820900	0.000000000000000	254461.305937530094500	0.000000000000000	258854.162848625041100	0.000000000000000	258651.679147405753600	0.000000000000000	263178.907317701319700	0.000000000000000	261066.778047833649900	0.000000000000000	256743.271325216192000	0.000000000000000	258082.488112102786600	0.000000000000000	256847.579071149492000	0.000000000000000	255868.955861299677000	0.000000000000000	257586.207187394116800	0.000000000000000	261548.667195242916900	0.000000000000000	256886.569997087965000	0.000000000000000	260196.937571616523200	0.000000000000000	261253.514877792273200	0.000000000000000	256137.658730039023800	0.000000000000000	261443.601664417685200	0.000000000000000	260423.822049478098000	0.000000000000000	255358.006142013560800	0.000000000000000	237718.845365187473400	0.000000000000000	34240.408821830627860	0.000000000000000	15199.079658552258480	0.000000000000000	9449.697358316176178	0.000000000000000
-9.0	15	7806.271209253767666	0.000000000000000	11487.426180836893760	0.000000000000000	20938.070277641814760	0.000000000000000	168858.029211387620300	0.000000000000000	245565.301165614771900	0.000000000000000	250004.536232716520300	0.000000000000000	253167.336990051990200	0.000000000000000	253080.337098511401600	0.000000000000000	255381.066902081773200	0.000000000000000	255988.734161978995000	0.000000000000000	254260.421908746211600	0.000000000000000	252971.820471124054200	0.000000000000000	254110.892160424089500	0.000000000000000	254459.725248779694100	0.000000000000000	254717.216847841045800	0.000000000000000	256743.415894416160900	0.000000000000000	254651.405184168019300	0.000000000000000	255689.505543970735800	0.000000000000000	256327.478806561965000	0.000000000000000	256812.239372950163700	0.000000000000000	256791.466985407838400	0.000000000000000	254106.107897165842600	0.000000000000000	244153.175865121913400	0.000000000000000	84763.267562006119990	0.000000000000000	19220.535302106723980	0.000000000000000	11061.234207105178940	0.000000000000000	7496.410727011756535
-9.5	14	0.000000000000000	8681.949882567911118	0.000000000000000	13524.568095417160290	0.000000000000000	30741.836725736851800	0.000000000000000	224192.728167829744000	0.000000000000000	236464.457088614319200	0.000000000000000	239163.474343667796400	0.000000000000000	237422.746457891858900	0.000000000000000	242014.864396006800200	0.000000000000000	239464.928243136935600	0.000000000000000	239788.489949511888000	0.000000000000000	244402.990784983267100	0.000000000000000	238737.668975952750800	0.000000000000000	240699.039409933058800	0.000000000000000	242037.605867022211900	0.000000000000000	244922.555825212795800	0.000000000000000	243859.231743419513800	0.000000000000000	246939.713558357703700	0.000000000000000	246212.795895908057000	0.000000000000000	245878.868673816352400	0.000000000000000	244209.231262848596100	0.000000000000000	246801.699220751848800	0.000000000000000	240617.359428362309700	0.000000000000000	223460.358129192958600	0.000000000000000	27728.306891990479920	0.000000000000000	13478.913985524228340	0.000000000000000	8452.639361570832989	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	9879.119635726026900	0.000000000000000	16409.405832954707880	0.000000000000000	55995.784950815039340	0.000000000000000	82650.959369834527020	0.000000000000000	94926.347865076240850	0.000000000000000	90604.405823122680880	0.000000000000000	100999.613645888326570	0.000000000000000	100366.421671537536890	0.000000000000000	108905.717324400466200	0.000000000000000	111038.095844385578000	0.000000000000000	110329.832509305997500	0.000000000000000	120366.837801494068100	0.000000000000000	123467.053459195798500	0.000000000000000	123665.110674915413200	0.000000000000000	130722.082007388409700	0.000000000000000	137475.404148051427900	0.000000000000000	140110.467472330958100	0.000000000000000	147116.150536223518400	0.000000000000000	151743.800040942209300	0.000000000000000	155487.438815292378400	0.000000000000000	158999.930610837240200	0.000000000000000	158046.770362814044400	0.000000000000000	60117.426438598398820	0.000000000000000	16051.577963633630130	0.000000000000000	9632.091033700115076	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	10691.369809685433210	0.000000000000000	16823.587918701607120	0.000000000000000	26526.351646070288550	0.000000000000000	30900.200814920568520	0.000000000000000	33358.125078742115880	0.000000000000000	34397.194689222669700	0.000000000000000	35244.833434246938850	0.000000000000000	35896.693921617421440	0.000000000000000	36643.579818931779300	0.000000000000000	36545.955142474871540	0.000000000000000	37249.553455898378160	0.000000000000000	37162.003798425364950	0.000000000000000	37573.254840690933630	0.000000000000000	38289.807590697346310	0.000000000000000	39279.007841121056120	0.000000000000000	38400.473102574927910	0.000000000000000	38577.076298018211670	0.000000000000000	38784.124462187784960	0.000000000000000	38187.472342666034820	0.000000000000000	38547.788008123192410	0.000000000000000	34550.731745626537300	0.000000000000000	29228.176111954380760	0.000000000000000	17273.542136657182710	0.000000000000000	10588.291326069002020	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11561.524814230773700	0.000000000000000	15943.238557132066490	0.000000000000000	19809.864352207474440	0.000000000000000	22171.787140449752770	0.000000000000000	23707.437938381059210	0.000000000000000	24385.006818547884900	0.000000000000000	24623.248729958890180	0.000000000000000	25127.459825941212330	0.000000000000000	25694.159052998253170	0.000000000000000	25713.483425279264340	0.000000000000000	25653.141812231460790	0.000000000000000	25835.432746645950830	0.000000000000000	26002.668610236469250	0.000000000000000	26447.910320742903420	0.000000000000000	26232.197262367368240	0.000000000000000	25899.506996827112740	0.000000000000000	25836.674268479971940	0.000000000000000	25523.907024833548350	0.000000000000000	25236.399788877279210	0.000000000000000	23671.243251794265240	0.000000000000000	21986.610109340072080	0.000000000000000	16436.291301166795160	0.000000000000000	11281.320455547094750	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11432.201932768433840	0.000000000000000	14592.898062683074390	0.000000000000000	16626.303209388916000	0.000000000000000	18020.338405726612110	0.000000000000000	19003.849369650957670	0.000000000000000	19238.165184943067290	0.000000000000000	19649.703752455152430	0.000000000000000	19949.330158755998130	0.000000000000000	20279.206847799603560	0.000000000000000	20634.684288796688630	0.000000000000000	20825.476665801856140	0.000000000000000	20733.514270149044020	0.000000000000000	20619.958291871629630	0.000000000000000	20621.069213695318470	0.000000000000000	20669.618519844458210	0.000000000000000	20152.681067238263500	0.000000000000000	19922.827543397466800	0.000000000000000	19719.478968750103380	0.000000000000000	19083.463634288502360	0.000000000000000	17254.927403641213460	0.000000000000000	14954.084938071058790	0.000000000000000	11296.926596413755760	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	11268.306149737400120	0.000000000000000	13207.242833114476520	0.000000000000000	14892.257223576150860	0.000000000000000	15651.273106422062480	0.000000000000000	16010.567953197682070	0.000000000000000	16345.912501081893420	0.000000000000000	16772.084225919879830	0.000000000000000	17109.313499844422040	0.000000000000000	16790.762074634534660	0.000000000000000	17022.966465291861820	0.000000000000000	17264.246820280459360	0.000000000000000	17373.151790447456730	0.000000000000000	17278.874293434739230	0.000000000000000	17161.458405280642180	0.000000000000000	17223.706622343353960	0.000000000000000	16750.822103381997300	0.000000000000000	16500.984479676266350	0.000000000000000	15944.870501837245680	0.000000000000000	14866.625329551568940	0.000000000000000	13694.322135940485170	0.000000000000000	11341.943965956874310	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	10735.271119280612770	0.000000000000000	12162.404920063094320	0.000000000000000	13040.036931726830520	0.000000000000000	13550.631084805709180	0.000000000000000	13831.482949278981320	0.000000000000000	14171.509236339548810	0.000000000000000	14476.941807681561840	0.000000000000000	14839.705656062400520	0.000000000000000	14833.661292722690630	0.000000000000000	14761.339327915122340	0.000000000000000	14730.290620962221510	0.000000000000000	14790.734468755346820	0.000000000000000	14852.736324239471290	0.000000000000000	14657.775303714748590	0.000000000000000	14310.882681251678150	0.000000000000000	14299.346316338669570	0.000000000000000	13810.627245713767480	0.000000000000000	13258.982902972084050	0.000000000000000	12301.906872225268670	0.000000000000000	11023.271948990603050	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	9865.200658529971406	0.000000000000000	11085.586939432208960	0.000000000000000	11774.387494665734270	0.000000000000000	12007.384876253858240	0.000000000000000	12393.260951112411930	0.000000000000000	12653.301141245874530	0.000000000000000	12781.063707851628350	0.000000000000000	12954.108146516537090	0.000000000000000	13088.535336669556270	0.000000000000000	12801.745906339119760	0.000000000000000	12983.379235241300190	0.000000000000000	12921.743492810710450	0.000000000000000	12865.739763234647400	0.000000000000000	12818.927267790435510	0.000000000000000	12515.995421358369640	0.000000000000000	12211.810818470970840	0.000000000000000	11763.015725690203910	0.000000000000000	11284.204376762316320	0.000000000000000	10150.636164411420395	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	9260.537780032869705	0.000000000000000	9483.330911805165670	0.000000000000000	10090.318516700930559	0.000000000000000	10689.757947663934830	0.000000000000000	11021.156354286993520	0.000000000000000	10992.280344291169970	0.000000000000000	11069.230811736832040	0.000000000000000	11525.794283875273320	0.000000000000000	11469.375309309863950	0.000000000000000	11157.433896165508490	0.000000000000000	11240.437686896106240	0.000000000000000	11526.393054007430690	0.000000000000000	11340.382079246477590	0.000000000000000	11023.779158203282350	0.000000000000000	10524.861911685306040	0.000000000000000	10611.150714509369210	0.000000000000000	9894.670997670204088	0.000000000000000	9521.123843656889221	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	8663.009750412178618	0.000000000000000	8869.476046496352865	0.000000000000000	9349.646090667514727	0.000000000000000	9588.276049336665892	0.000000000000000	9726.437809836528686	0.000000000000000	9965.285664542334416	0.000000000000000	9960.274163666170352	0.000000000000000	10059.867590274969189	0.000000000000000	9986.153417269759302	0.000000000000000	10011.723725662730430	0.000000000000000	10086.895602150996638	0.000000000000000	9965.584354742024516	0.000000000000000	9856.619087287501316	0.000000000000000	9609.261020201847714	0.000000000000000	9403.067568620428574	0.000000000000000	9083.574309648236522	0.000000000000000	8472.361262272568638	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7668.156895376568172	0.000000000000000	8027.043965032843516	0.000000000000000	8071.610684214762842	0.000000000000000	8454.924635482175290	0.000000000000000	8663.492158048189594	0.000000000000000	8863.159466263943614	0.000000000000000	8864.050366588884572	0.000000000000000	8860.481557695133233	0.000000000000000	8916.908818475312728	0.000000000000000	8846.075410069865029	0.000000000000000	8807.120074988379202	0.000000000000000	8843.033675979215332	0.000000000000000	8472.087224586801312	0.000000000000000	8516.356682127796376	0.000000000000000	7926.050714312792479	0.000000000000000	8006.246291727228708	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	7186.900271280147536	0.000000000000000	7375.680741897882399	0.000000000000000	7632.874752702810838	0.000000000000000	7684.969245250233144	0.000000000000000	7674.275014526566338	0.000000000000000	7928.078567493932496	0.000000000000000	7995.245211290961379	0.000000000000000	7926.919891070913764	0.000000000000000	7944.412573201680061	0.000000000000000	7845.227441815824022	0.000000000000000	7906.051747130636614	0.000000000000000	7757.381494487564850	0.000000000000000	7626.994374182970205	0.000000000000000	7373.454088903602496	0.000000000000000	7154.283597447830288	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	6426.380790661154606	0.000000000000000	6295.244332024841242	0.000000000000000	6670.683872502508166	0.000000000000000	7070.883975883230050	0.000000000000000	7053.989308818077916	0.000000000000000	6987.098049611651732	0.000000000000000	7085.110937534402183	0.000000000000000	7170.901589881849759	0.000000000000000	7053.823109364059746	0.000000000000000	6792.245687896023810	0.000000000000000	6971.399200295537412	0.000000000000000	6632.283373200725692	0.000000000000000	6575.110151583248808	0.000000000000000	6591.297642311765230	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	5946.425796670328054	0.000000000000000	6099.393486539733203	0.000000000000000	6049.174440254964793	0.000000000000000	6234.300176127020677	0.000000000000000	6406.599496313175223	0.000000000000000	6370.945898968504480	0.000000000000000	6407.911152534188659	0.000000000000000	6359.322667361154344	0.000000000000000	6408.210077939526854	0.000000000000000	6190.902148930048498	0.000000000000000	6173.454772712545491	0.000000000000000	6068.165788707721731	0.000000000000000	5984.846082268169084	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.614477525759638	0.000000000000000	2.736417371655370	0.000000000000000	2.717215450681137	0.000000000000000	2.811715628188120	0.000000000000000	2.807096108517277	0.000000000000000	2.838451457926597	0.000000000000000	2.825608045714049	0.000000000000000	2.815330759036617	0.000000000000000	2.788554163279379	0.000000000000000	2.697417884960777	0.000000000000000	2.729749089170330	0.000000000000000	2.670651455775439	0.000000000000000	2.549453703604069	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2.904988649914139	0.000000000000000	2.978389467119531	0.000000000000000	3.014253587150658	0.000000000000000	3.070127843201399	0.000000000000000	3.097886897575205	0.000000000000000	3.203990099781601	0.000000000000000	3.094673644985840	0.000000000000000	3.156101471863160	0.000000000000000	3.107836354735118	0.000000000000000	3.095014844384293	0.000000000000000	3.087398928102709	0.000000000000000	2.866280786348616	0.000000000000000	3.021667639295781	0.000000000000000	2.801377214179300	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3.179713131509921	0.000000000000000	3.302680066723722	0.000000000000000	3.354903334595538	0.000000000000000	3.437714161995006	0.000000000000000	3.478312011726404	0.000000000000000	3.500119376978862	0.000000000000000	3.510892024193252	0.000000000000000	3.508893081642725	0.000000000000000	3.512205703179471	0.000000000000000	3.520098137421490	0.000000000000000	3.499059571659648	0.000000000000000	3.415340603869294	0.000000000000000	3.356219136181822	0.000000000000000	3.253778861781434	0.000000000000000	3.081985942668670	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
